sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
190456,N. Clyne,RB,75,75,4800000,42000,30,1991-04-05,175,67,1799,Crystal Palace,English Premier League,1,SUB,17,nan,2020-10-14,2022,14,England,nan,nan,Right,2,3,2,Medium/Medium,69,60,71,75,74,63,76,54,68,75,45,75,64,39,66,76,71,67,74,73,72,73,69,57,60,67,76,75,65,73,46,75,75,75,76,10,11,13,15,7,nan,67+2,67+2,67+2,71,70,70,70,71,71+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,73+2,72+2,72+2,72+2,73+2,73+2,73+2,73+2,73+2,73+2,18+2
197756,J. Ayew,"ST, RM",75,75,5500000,52000,29,1991-09-11,182,81,1799,Crystal Palace,English Premier League,1,LW,9,nan,2019-07-25,2022,117,Ghana,nan,nan,Right,3,4,2,Medium/Medium,76,74,70,78,46,72,71,74,75,73,73,79,75,69,60,77,74,78,79,75,74,76,71,75,72,73,69,40,76,71,74,70,37,52,36,6,8,7,16,8,nan,75,75,75,75,75,75,75,75,74+1,74+1,74+1,74+1,70+2,70+2,70+2,74+1,62+2,60+2,60+2,60+2,62+2,60+2,57+2,57+2,57+2,60+2,17+2
200759,J. Schlupp,"LM, CM",75,75,5500000,48000,28,1992-12-23,178,72,1799,Crystal Palace,English Premier League,1,SUB,15,nan,2017-01-13,2023,117,Ghana,nan,nan,Left,2,3,1,High/Medium,84,69,67,76,69,75,71,68,64,72,64,78,62,37,61,75,84,84,78,73,76,78,76,78,75,61,70,70,75,69,67,67,69,70,71,9,7,8,10,9,nan,73+2,73+2,73+2,74,74,74,74,74,73+2,73+2,73+2,74+1,71+2,71+2,71+2,74+1,74+1,71+2,71+2,71+2,74+1,73+2,71+2,71+2,71+2,73+2,16+2
221269,J. Riedewald,"CDM, CB",75,78,7000000,36000,24,1996-09-09,182,79,1799,Crystal Palace,English Premier League,1,SUB,44,nan,2017-07-24,2024,34,Netherlands,nan,nan,Left,2,3,1,Medium/Medium,60,56,74,69,74,70,70,51,69,77,45,66,71,72,75,76,54,64,66,72,63,69,67,62,74,62,73,76,53,73,42,72,74,75,71,15,7,15,9,15,nan,64+2,64+2,64+2,66,66,66,66,66,68+2,68+2,68+2,67+2,71+2,71+2,71+2,67+2,71+2,74+2,74+2,74+2,71+2,71+2,73+2,73+2,73+2,71+2,18+2
233866,O. Edouard,ST,75,83,12500000,44000,23,1998-01-16,187,83,1799,Crystal Palace,English Premier League,1,SUB,22,nan,2021-08-31,2025,18,France,nan,nan,Right,4,4,1,High/Medium,83,74,67,79,45,75,58,78,72,72,62,80,75,77,55,78,84,82,81,68,84,74,73,77,82,69,55,39,73,73,76,82,44,46,28,7,6,13,11,13,nan,75+2,75+2,75+2,75,76,76,76,75,75+2,75+2,75+2,74+2,68+2,68+2,68+2,74+2,60+2,58+2,58+2,58+2,60+2,57+2,55+2,55+2,55+2,57+2,16+2
236461,J. Mateta,ST,75,80,8500000,22000,24,1997-06-28,192,88,1799,Crystal Palace,English Premier League,1,SUB,14,1. FSV Mainz 05,nan,2022,18,France,nan,nan,Right,4,3,1,Medium/Low,69,73,53,71,32,77,39,77,78,65,73,74,53,32,41,73,59,77,61,75,51,75,77,65,86,63,71,22,75,59,72,69,29,31,22,8,8,7,13,11,nan,75+2,75+2,75+2,68,71,71,71,68,68+2,68+2,68+2,66+2,61+2,61+2,61+2,66+2,49+2,50+2,50+2,50+2,49+2,47+2,50+2,50+2,50+2,47+2,17+2
184037,M. Kelly,"CB, RB",74,74,2900000,39000,31,1990-04-27,191,77,1799,Crystal Palace,English Premier League,1,SUB,34,nan,2014-08-14,2023,14,England,nan,nan,Right,3,2,2,Low/Medium,50,44,59,61,76,68,66,38,77,68,39,58,60,35,64,67,49,51,53,75,49,61,70,49,77,38,71,73,42,39,58,72,76,77,75,7,11,8,7,8,nan,57+2,57+2,57+2,55,55,55,55,55,55+2,55+2,55+2,57+2,60+2,60+2,60+2,57+2,67+2,69+2,69+2,69+2,67+2,68+2,74,74,74,68+2,16+2
186392,J. Ward,RB,74,74,3100000,39000,31,1989-10-29,188,83,1799,Crystal Palace,English Premier League,1,RB,2,nan,2012-05-28,2023,14,England,nan,nan,Right,3,3,1,Medium/High,54,52,67,66,77,71,73,46,74,70,33,64,43,34,69,69,52,55,62,74,58,64,65,69,71,59,74,78,64,66,40,72,77,76,77,8,7,7,10,11,nan,62+2,62+2,62+2,63,63,63,63,63,65+2,65+2,65+2,65+2,68+2,68+2,68+2,65+2,71+2,73+1,73+1,73+1,71+2,72+2,74,74,74,72+2,16+2
238216,C. Gallagher,CM,74,82,9500000,53000,21,2000-02-06,182,74,1799,Crystal Palace,English Premier League,1,LCM,23,Chelsea,nan,2022,14,England,nan,nan,Right,2,3,1,Medium/Medium,71,69,70,73,61,66,64,68,48,74,48,75,60,53,73,74,64,76,67,74,68,73,57,79,60,76,68,69,73,74,54,65,54,70,50,7,6,15,9,9,nan,69+2,69+2,69+2,72,72,72,72,72,73+2,73+2,73+2,72+2,74+2,74+2,74+2,72+2,68+2,69+2,69+2,69+2,68+2,66+2,63+2,63+2,63+2,66+2,15+2
203042,J. Butland,GK,73,74,2400000,31000,28,1993-03-10,196,95,1799,Crystal Palace,English Premier League,1,SUB,1,nan,2020-10-18,2023,14,England,nan,nan,Right,4,1,2,Medium/Medium,nan,nan,nan,nan,nan,nan,11,16,12,40,12,21,12,14,30,36,58,55,55,73,50,50,76,40,79,13,40,25,16,40,42,62,23,13,11,73,68,66,74,75,57,34+2,34+2,34+2,33,34,34,34,33,35+2,35+2,35+2,34+2,34+2,34+2,34+2,34+2,31+2,34+2,34+2,34+2,31+2,30+2,32+2,32+2,32+2,30+2,72+2
241159,M. Guéhi,CB,73,84,6000000,26000,20,2000-07-13,185,75,1799,Crystal Palace,English Premier League,1,LCB,6,nan,2021-07-18,2026,14,England,nan,nan,Right,2,2,1,Medium/Medium,71,31,49,64,74,72,35,24,68,67,32,61,29,32,55,66,65,76,62,73,65,49,73,67,77,26,67,74,33,38,38,63,76,75,72,8,9,11,12,12,nan,52+2,52+2,52+2,53,53,53,53,53,54+2,54+2,54+2,56+2,58+2,58+2,58+2,56+2,66+2,68+2,68+2,68+2,66+2,68+2,73+2,73+2,73+2,68+2,17+2
247827,M. Olise,"CAM, RM, LM",73,85,7000000,22000,19,2001-12-12,184,68,1799,Crystal Palace,English Premier League,1,SUB,7,nan,2021-07-08,2026,18,France,nan,nan,Left,2,4,1,Medium/Medium,78,64,74,77,50,54,70,61,36,75,53,74,73,65,74,77,80,77,91,69,87,74,51,69,41,64,66,48,65,77,67,69,52,56,46,9,11,9,10,10,nan,65+2,65+2,65+2,73,71,71,71,73,73+2,73+2,73+2,73+2,71+2,71+2,71+2,73+2,64+2,63+2,63+2,63+2,64+2,61+2,53+2,53+2,53+2,61+2,16+2
240947,T. Mitchell,LB,71,79,4000000,20000,21,1999-09-01,180,70,1799,Crystal Palace,English Premier League,1,LB,3,nan,2017-07-01,2025,14,England,nan,nan,Left,3,2,1,High/Medium,74,37,56,66,71,65,66,35,53,61,36,65,51,39,53,63,76,73,78,69,75,38,57,71,60,37,74,70,52,47,45,59,74,74,71,9,12,14,8,14,nan,53+2,53+2,53+2,60,57,57,57,60,58+2,58+2,58+2,62+2,59+2,59+2,59+2,62+2,69+2,66+2,66+2,66+2,69+2,69+2,68+2,68+2,68+2,69+2,17+2
242752,N. Ferguson,"RB, LB",69,77,2900000,15000,20,2000-10-06,178,70,1799,Crystal Palace,English Premier League,1,RES,36,nan,2020-07-21,2023,14,England,nan,nan,Right,3,2,1,Medium/High,64,36,54,64,68,68,58,30,59,66,30,64,30,33,56,67,57,70,50,66,68,49,68,70,69,38,64,69,36,39,45,68,67,70,71,8,9,10,13,11,nan,52+2,52+2,52+2,55,53,53,53,55,54+2,54+2,54+2,58+2,58+2,58+2,58+2,58+2,67+2,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,67+2,16+2
203824,R. Matthews,GK,65,67,650000,9000,27,1994-02-10,192,78,1799,Crystal Palace,English Premier League,1,RES,31,nan,2021-07-13,2023,14,England,nan,nan,Right,3,1,1,Medium/Medium,nan,nan,nan,nan,nan,nan,11,15,15,35,16,22,14,19,39,27,44,47,49,58,39,47,64,29,66,20,24,15,7,39,22,34,12,15,17,65,62,63,64,66,45,29+2,29+2,29+2,28,29,29,29,28,31+2,31+2,31+2,29+2,31+2,31+2,31+2,29+2,26+2,29+2,29+2,29+2,26+2,25+2,26+2,26+2,26+2,25+2,64+2
223306,J. Jach,CB,64,67,675000,10000,27,1994-02-17,192,78,1799,Crystal Palace,English Premier League,1,RES,21,nan,2018-01-23,2022,37,Poland,nan,nan,Left,2,2,1,High/Medium,58,45,51,55,62,75,48,40,67,57,41,53,40,54,61,59,53,62,52,59,54,57,76,69,81,48,67,61,43,39,36,54,60,62,63,8,6,16,8,14,nan,54+2,54+2,54+2,51,52,52,52,51,52+2,52+2,52+2,53+2,55+2,55+2,55+2,53+2,59+2,61+2,61+2,61+2,59+2,60+2,64+2,64+2,64+2,60+2,15+2
260723,R. Street,"ST, CAM",61,74,775000,6000,19,2001-09-26,188,70,1799,Crystal Palace,English Premier League,1,RES,46,nan,2020-07-01,2022,14,England,nan,nan,Right,3,2,1,High/Medium,56,62,45,57,29,54,31,63,77,56,51,58,40,31,37,60,54,57,48,52,51,65,66,60,50,58,54,19,59,49,70,55,25,24,25,11,12,6,15,13,nan,61+2,61+2,61+2,55,58,58,58,55,55+2,55+2,55+2,53+2,50+2,50+2,50+2,53+2,41+2,40+2,40+2,40+2,41+2,40+2,40+2,40+2,40+2,40+2,17+2
264035,J. Rak-Sakyi,RW,61,77,825000,4000,18,2002-10-05,178,73,1799,Crystal Palace,English Premier League,1,RES,49,nan,2021-04-12,2023,14,England,nan,nan,Left,3,3,1,High/Medium,69,61,57,64,24,46,60,61,42,58,56,64,63,58,48,63,72,67,74,48,71,62,44,47,48,61,39,21,57,58,61,54,22,22,21,13,9,5,12,14,nan,58+2,58+2,58+2,61,60,60,60,61,60+2,60+2,60+2,60+2,53+2,53+2,53+2,60+2,44+2,40+2,40+2,40+2,44+2,41+2,34+2,34+2,34+2,41+2,16+2
237825,N. Kirby,"LM, CAM",60,74,600000,6000,21,2000-01-31,174,66,1799,Crystal Palace,English Premier League,1,RES,26,nan,2017-02-08,2022,14,England,nan,nan,Right,2,3,1,Medium/Low,71,47,56,64,36,51,51,52,34,63,42,61,41,46,61,63,73,69,78,50,87,42,53,63,49,40,42,24,55,51,49,54,39,41,39,13,7,6,8,10,nan,53+2,53+2,53+2,59,57,57,57,59,58+2,58+2,58+2,59+2,55+2,55+2,55+2,59+2,50+2,48+2,48+2,48+2,50+2,48+2,42+2,42+2,42+2,48+2,14+2
255312,S. Banks,LM,59,76,575000,4000,19,2001-09-26,183,72,1799,Crystal Palace,English Premier League,1,RES,40,nan,2020-01-22,2023,42,Scotland,nan,nan,Left,2,3,1,Medium/Medium,73,57,57,61,32,46,57,55,49,58,48,63,63,62,54,61,76,71,60,44,67,60,49,44,51,61,34,26,53,55,61,52,29,33,30,14,12,6,12,7,nan,57+2,57+2,57+2,59,58,58,58,59,58+2,58+2,58+2,58+2,53+2,53+2,53+2,58+2,46+2,43+2,43+2,43+2,46+2,45+2,39+2,39+2,39+2,45+2,15+2
263162,J. Montes,CM,57,64,325000,7000,22,1998-10-20,180,75,1799,Crystal Palace,English Premier League,1,RES,35,nan,2021-05-25,2022,95,United States,nan,nan,Right,3,2,1,Medium/Medium,63,49,54,57,51,59,48,43,57,58,48,58,46,41,58,56,66,61,58,59,65,57,57,64,55,48,65,51,61,57,56,51,45,51,62,5,14,7,10,9,nan,55+2,55+2,55+2,56,57,57,57,56,57+2,57+2,57+2,57+2,57+2,57+2,57+2,57+2,56+2,56+2,56+2,56+2,56+2,56+2,55+2,55+2,55+2,56+2,15+2
240866,R. Hannam,LB,53,69,240000,5000,20,2000-09-19,178,67,1799,Crystal Palace,English Premier League,1,RES,43,nan,2020-09-18,2023,14,England,nan,nan,Left,2,2,1,Medium/Medium,64,34,44,51,49,45,52,34,43,47,31,49,38,43,39,50,68,61,63,47,70,32,61,48,42,30,45,46,44,38,43,42,48,54,52,9,14,8,7,14,nan,43+2,43+2,43+2,48,45,45,45,48,46+2,46+2,46+2,49+2,45+2,45+2,45+2,49+2,51+2,47+2,47+2,47+2,51+2,51+2,48+2,48+2,48+2,51+2,15+2
245130,O. Webber,GK,51,64,130000,3000,21,2000-06-26,185,75,1799,Crystal Palace,English Premier League,1,RES,33,nan,2016-11-21,2022,35,Northern Ireland,nan,nan,Right,2,1,1,Medium/Medium,nan,nan,nan,nan,nan,nan,9,8,10,15,5,9,8,11,23,9,26,22,25,38,41,37,56,20,40,9,18,13,5,24,8,16,7,10,10,53,52,49,47,54,24,17+2,17+2,17+2,14,16,16,16,14,16+2,16+2,16+2,16+2,17+2,17+2,17+2,16+2,15+2,17+2,17+2,17+2,15+2,15+2,17+2,17+2,17+2,15+2,50+2
