sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
226766,Daniel Podence,"LW, RW, CAM",78,81,18500000,79000,25,1995-10-21,165,58,110,Wolverhampton Wanderers,English Premier League,1,SUB,10,nan,2020-01-30,2024,38,Portugal,nan,nan,Right,4,4,1,High/Medium,90,65,71,85,33,50,66,67,42,75,57,86,75,42,70,82,94,86,92,77,93,66,65,75,30,57,67,21,76,78,63,78,42,30,29,14,14,8,7,15,nan,69+2,69+2,69+2,78,77,77,77,78,78+2,78+2,78+2,78+2,71+2,71+2,71+2,78+2,59+2,55+2,55+2,55+2,59+2,55+2,43+2,43+2,43+2,55+2,19+2
238616,Pedro Neto,"LW, RW",78,85,28500000,62000,21,2000-03-09,172,62,110,Wolverhampton Wanderers,English Premier League,1,SUB,7,nan,2019-08-05,2025,38,Portugal,nan,nan,Left,4,4,1,High/Medium,87,74,69,81,31,59,70,76,49,75,65,83,66,51,56,80,86,87,86,75,86,76,52,72,56,74,53,41,76,73,62,64,32,23,17,6,13,7,12,6,nan,74+2,74+2,74+2,78,78,78,78,78,77+2,77+2,77+2,77+2,69+2,69+2,69+2,77+2,58+2,54+2,54+2,54+2,58+2,54+2,44+2,44+2,44+2,54+2,16+2
212501,L. Dendoncker,"CM, CB",77,80,13500000,71000,26,1995-04-15,189,88,110,Wolverhampton Wanderers,English Premier League,1,SUB,32,nan,2019-07-01,2023,7,Belgium,1325,SUB,Right,4,2,2,High/High,61,72,77,71,78,82,75,66,79,81,71,73,73,71,78,76,53,68,55,73,54,85,73,83,85,76,75,77,76,75,55,77,78,78,75,14,8,14,14,6,nan,74+2,74+2,74+2,72,74,74,74,72,74+2,74+2,74+2,73+2,77+2,77+2,77+2,73+2,76+2,78+2,78+2,78+2,76+2,75+2,78+2,78+2,78+2,75+2,18+2
244778,Trincão,"RW, RM",76,85,17000000,84000,21,1999-12-29,183,77,110,Wolverhampton Wanderers,English Premier League,1,RW,11,FC Barcelona,nan,2022,38,Portugal,nan,nan,Left,3,4,1,Medium/Medium,79,71,70,81,37,69,68,69,66,70,66,83,84,56,66,81,80,78,84,79,65,73,63,77,71,73,53,32,74,75,67,84,35,34,32,5,9,6,15,7,nan,74+2,74+2,74+2,76,76,76,76,76,76+2,76+2,76+2,76+2,70+2,70+2,70+2,76+2,59+2,56+2,56+2,56+2,59+2,56+2,50+2,50+2,50+2,56+2,17+2
207707,Marçal,"LB, LWB",75,75,3900000,58000,32,1989-02-19,178,72,110,Wolverhampton Wanderers,English Premier League,1,LWB,5,nan,2020-09-06,2022,54,Brazil,nan,nan,Left,3,3,2,Medium/High,71,56,71,72,75,71,72,52,64,77,44,70,65,55,73,75,69,72,69,74,69,73,74,60,71,54,85,77,60,65,49,72,76,76,77,6,11,14,13,11,nan,65+2,65+2,65+2,68,68,68,68,68,69+2,69+2,69+2,69+2,70+2,70+2,70+2,69+2,73+2,75,75,75,73+2,73+2,75,75,75,73+2,17+2
242641,R. Aït Nouri,"LWB, LB",73,84,6500000,35000,20,2001-06-06,179,70,110,Wolverhampton Wanderers,English Premier League,1,SUB,3,nan,2021-07-09,2026,18,France,nan,nan,Left,3,2,1,High/Medium,75,42,63,73,70,51,73,40,62,69,36,75,64,42,56,74,75,75,73,67,76,43,57,65,38,41,65,69,58,55,40,58,68,74,72,15,11,8,14,12,nan,57+2,57+2,57+2,66,63,63,63,66,64+2,64+2,64+2,67+2,64+2,64+2,64+2,67+2,71+2,66+2,66+2,66+2,71+2,71+2,66+2,66+2,66+2,71+2,19+2
163600,J. Ruddy,GK,70,70,275000,27000,34,1986-10-24,193,97,110,Wolverhampton Wanderers,English Premier League,1,SUB,21,nan,2017-07-10,2022,14,England,nan,nan,Right,3,1,2,Medium/Medium,nan,nan,nan,nan,nan,nan,14,7,12,25,11,11,13,13,23,23,38,43,23,70,22,54,68,36,71,15,24,22,15,39,18,53,11,11,11,70,66,72,70,71,40,28+2,28+2,28+2,24,27,27,27,24,26+2,26+2,26+2,26+2,27+2,27+2,27+2,26+2,25+2,27+2,27+2,27+2,25+2,25+2,26+2,26+2,26+2,25+2,69+1
245336,M. Kilman,CB,70,78,3300000,29000,24,1997-05-23,195,80,110,Wolverhampton Wanderers,English Premier League,1,RCB,23,nan,2018-08-09,2025,14,England,nan,nan,Left,4,2,1,Low/Medium,58,42,59,62,70,74,54,36,68,69,36,62,45,39,64,66,50,65,51,68,52,51,66,68,79,43,73,67,47,53,48,62,69,74,67,11,11,5,9,12,nan,56+2,56+2,56+2,57,57,57,57,57,58+2,58+2,58+2,59+2,62+2,62+2,62+2,59+2,65+2,68+2,68+2,68+2,65+2,66+2,70+2,70+2,70+2,66+2,17+2
252037,Fábio Silva,ST,70,85,3700000,16000,18,2002-07-19,185,75,110,Wolverhampton Wanderers,English Premier League,1,SUB,17,nan,2020-09-05,2025,38,Portugal,nan,nan,Right,4,3,1,Medium/High,73,70,46,72,22,63,41,72,62,48,70,73,52,31,38,72,71,75,72,73,63,72,72,56,70,64,54,17,71,56,70,61,16,21,16,6,12,7,13,8,nan,70+2,70+2,70+2,66,68,68,68,66,64+2,64+2,64+2,63+2,55+2,55+2,55+2,63+2,44+2,41+2,41+2,41+2,44+2,42+2,39+2,39+2,39+2,42+2,17+2
246763,K. Hoever,"RWB, RB",65,80,1600000,8000,19,2002-01-18,183,72,110,Wolverhampton Wanderers,English Premier League,1,SUB,2,nan,2020-09-19,2025,34,Netherlands,nan,nan,Right,3,2,1,Medium/Medium,70,36,59,64,62,61,63,31,53,65,40,64,56,60,51,63,70,70,66,60,63,42,71,55,62,38,64,63,43,51,43,69,62,65,59,15,8,5,14,12,nan,51+2,51+2,51+2,57,54,54,54,57,56+2,56+2,56+2,59+2,57+2,57+2,57+2,59+2,63+2,61+2,61+2,61+2,63+2,62+2,62+2,62+2,62+2,62+2,17+2
256666,Y. Mosquera,CB,64,81,1400000,10000,20,2001-05-02,187,76,110,Wolverhampton Wanderers,English Premier League,1,SUB,14,nan,2021-06-17,2025,56,Colombia,nan,nan,Right,3,2,1,Medium/High,71,22,38,45,64,69,25,17,64,55,26,28,25,29,28,60,73,70,68,62,55,35,73,69,73,15,59,65,28,33,37,44,63,65,63,8,7,8,10,8,nan,43+2,43+2,43+2,43,42,42,42,43,43+2,43+2,43+2,45+2,46+2,46+2,46+2,45+2,58+2,58+2,58+2,58+2,58+2,61+2,64+2,64+2,64+2,61+2,14+2
240175,Bruno Jordão,CM,62,73,900000,10000,22,1998-10-12,180,73,110,Wolverhampton Wanderers,English Premier League,1,SUB,6,nan,2019-08-02,2024,38,Portugal,nan,nan,Right,3,3,1,Medium/Medium,64,55,60,68,49,60,51,54,57,66,46,69,45,43,65,68,65,63,68,60,68,63,58,60,59,55,61,50,49,64,54,65,45,52,45,9,11,6,6,7,nan,59+2,59+2,59+2,62,62,62,62,62,63+2,63+2,63+2,62+2,62+2,62+2,62+2,62+2,56+2,58+2,58+2,58+2,56+2,55+2,54+2,54+2,54+2,55+2,14+2
242980,M. Shabani,"CAM, CM, ST",62,72,900000,10000,22,1999-03-15,185,78,110,Wolverhampton Wanderers,English Premier League,1,RES,31,nan,2019-08-08,2023,21,Germany,nan,nan,Right,3,3,1,High/Medium,68,54,62,65,35,55,53,53,46,69,47,65,50,46,68,67,69,67,69,43,64,58,57,57,57,56,46,28,47,63,52,67,34,36,35,5,8,11,8,15,nan,56+2,56+2,56+2,60,59,59,59,60,62+2,62+2,62+2,61+2,59+2,59+2,59+2,61+2,50+2,50+2,50+2,50+2,50+2,47+2,43+2,43+2,43+2,47+2,13+2
246002,L. Matheson,"RWB, RB",62,81,975000,3000,18,2002-10-03,168,62,110,Wolverhampton Wanderers,English Premier League,1,RES,30,nan,2020-01-31,2022,14,England,nan,nan,Right,2,3,1,Medium/Medium,76,36,53,61,55,53,55,31,45,58,33,57,45,38,43,61,75,76,79,58,72,43,70,69,44,39,50,58,53,54,34,51,57,54,55,11,9,6,11,8,nan,50+2,50+2,50+2,57,54,54,54,57,56+2,56+2,56+2,58+2,55+2,55+2,55+2,58+2,60+2,56+2,56+2,56+2,60+2,59+2,54+2,54+2,54+2,59+2,15+2
261224,Hugo Bueno,LWB,59,81,700000,3000,18,2002-09-18,180,73,110,Wolverhampton Wanderers,English Premier League,1,RES,44,nan,2021-07-04,2023,45,Spain,nan,nan,Left,3,2,1,Medium/Medium,60,37,46,60,56,55,59,37,49,48,40,65,36,41,35,55,63,58,59,63,66,34,59,56,52,32,60,56,56,42,46,41,51,61,60,9,12,13,6,11,nan,50+2,50+2,50+2,54,52,52,52,54,51+2,51+2,51+2,55+2,50+2,50+2,50+2,55+2,57+2,53+2,53+2,53+2,57+2,57+2,56+2,56+2,56+2,57+2,16+2
254113,C. Campbell,CAM,58,78,550000,4000,18,2002-12-30,180,72,110,Wolverhampton Wanderers,English Premier League,1,RES,77,nan,2019-10-30,2023,50,Wales,nan,nan,Right,4,4,1,Medium/Medium,70,53,55,64,41,50,56,52,42,57,52,63,60,48,54,62,72,69,76,51,72,59,53,52,51,50,45,31,52,54,54,56,42,45,43,11,11,12,7,7,nan,55+2,55+2,55+2,59,57,57,57,59,58+2,58+2,58+2,58+2,54+2,54+2,54+2,58+2,51+2,48+2,48+2,48+2,51+2,50+2,45+2,45+2,45+2,50+2,14+2
256449,Christian Marques,CB,58,80,625000,3000,18,2003-03-15,187,75,110,Wolverhampton Wanderers,English Premier League,1,RES,75,nan,2020-03-11,2023,38,Portugal,nan,nan,Right,3,2,1,Low/Medium,51,37,52,48,59,62,47,34,51,54,33,45,42,39,53,50,49,52,47,54,52,41,68,61,64,39,56,58,40,59,46,63,60,60,59,15,15,7,11,7,nan,45+2,45+2,45+2,47,47,47,47,47,49+2,49+2,49+2,49+2,52+2,52+2,52+2,49+2,55+2,57+2,57+2,57+2,55+2,55+2,58+2,58+2,58+2,55+2,16+2
261032,J. Hodge,"CDM, CM",55,72,300000,2000,18,2002-09-14,177,76,110,Wolverhampton Wanderers,English Premier League,1,RES,41,nan,2021-08-27,2024,25,Republic of Ireland,nan,nan,Right,2,2,1,Medium/High,59,45,54,58,48,58,49,37,48,58,37,54,43,41,55,58,62,56,69,58,74,56,56,53,57,51,67,46,51,55,53,57,44,52,50,12,8,5,15,8,nan,51+2,51+2,51+2,54,54,54,54,54,55+2,55+2,55+2,54+2,55+2,55+2,55+2,54+2,53+2,54+2,54+2,54+2,53+2,52+2,52+2,52+2,52+2,52+2,16+2
251590,L. Richards,"CB, LWB",54,74,275000,5000,19,2001-10-15,182,72,110,Wolverhampton Wanderers,English Premier League,1,RES,42,nan,2018-10-09,2022,25,Republic of Ireland,nan,nan,Left,3,2,1,Medium/Medium,61,41,49,50,52,59,48,38,52,52,35,47,46,43,50,48,65,57,64,50,65,49,70,52,63,40,56,50,42,46,42,46,52,54,50,14,5,15,12,6,nan,48+2,48+2,48+2,49,47,47,47,49,48+2,48+2,48+2,49+2,49+2,49+2,49+2,49+2,51+2,52+2,52+2,52+2,51+2,52+2,54+2,54+2,54+2,52+2,14+2
253461,L. Cundle,CM,54,74,300000,6000,19,2002-04-26,170,62,110,Wolverhampton Wanderers,English Premier League,1,RES,39,nan,2018-10-09,2023,14,England,nan,nan,Right,3,2,1,High/Medium,61,51,54,58,46,41,49,49,38,57,46,55,51,52,57,56,74,51,76,50,81,55,50,51,32,52,49,45,51,55,47,53,47,49,48,14,12,6,6,13,nan,51+2,51+2,51+2,55,54,54,54,55,56+2,56+2,56+2,55+2,54+2,54+2,54+2,55+2,51+2,51+2,51+2,51+2,51+2,50+2,46+2,46+2,46+2,50+2,15+2
258532,C. Carty,ST,54,69,250000,6000,19,2002-05-25,184,73,110,Wolverhampton Wanderers,English Premier League,1,RES,53,nan,2020-04-17,2022,25,Republic of Ireland,nan,nan,Right,2,2,1,Medium/Medium,65,54,46,53,23,53,46,53,50,48,50,51,49,39,41,53,64,65,59,50,58,61,63,57,56,51,37,19,52,48,52,47,17,22,22,15,10,14,7,9,nan,54+2,54+2,54+2,53,53,53,53,53,51+2,51+2,51+2,52+2,46+2,46+2,46+2,52+2,40+2,37+2,37+2,37+2,40+2,39+2,34+2,34+2,34+2,39+2,15+2
244507,P. Estrada,"CB, CM",51,65,130000,5000,19,2002-03-12,186,68,110,Wolverhampton Wanderers,English Premier League,1,RES,55,nan,2018-07-01,2022,4,Austria,nan,nan,Right,2,3,1,Medium/Medium,62,43,49,53,50,54,41,41,49,53,34,51,52,51,52,52,61,62,60,45,64,52,64,48,61,44,40,48,34,47,40,50,50,52,51,9,9,12,6,7,nan,48+2,48+2,48+2,49,48,48,48,49,49+2,49+2,49+2,49+2,49+2,49+2,49+2,49+2,50+2,50+2,50+2,50+2,50+2,50+2,51+2,51+2,51+2,50+2,12+2
