sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
231633,I. Diop,CB,77,83,15000000,48000,24,1997-01-09,194,92,19,West Ham United,English Premier League,1,SUB,23,nan,2018-06-20,2023,18,France,nan,nan,Right,3,2,2,Medium/Medium,65,36,52,56,78,79,37,30,76,67,48,50,32,34,63,63,60,69,52,73,47,50,74,69,85,31,79,79,42,43,44,70,77,79,78,10,7,6,14,9,nan,54+2,54+2,54+2,52,53,53,53,52,54+2,54+2,54+2,55+2,60+2,60+2,60+2,55+2,67+2,72+2,72+2,72+2,67+2,70+2,77+2,77+2,77+2,70+2,17+2
194794,A. Yarmolenko,"RM, RW, ST",76,76,6000000,57000,31,1989-10-23,190,83,19,West Ham United,English Premier League,1,SUB,7,nan,2018-07-11,2022,49,Ukraine,1366,RW,Left,2,4,3,Medium/Low,61,79,77,78,42,67,78,78,69,77,74,81,81,75,74,80,55,66,65,79,63,82,36,51,75,79,76,54,77,76,85,74,37,35,30,9,5,6,5,14,nan,76,76,76,76,Jan-77,Jan-77,Jan-77,76,76,76,76,75+1,73+3,73+3,73+3,75+1,59+3,61+3,61+3,61+3,59+3,56+3,54+3,54+3,54+3,56+3,16+3
205346,R. Fredericks,"RB, RWB",76,76,7000000,55000,28,1992-10-10,181,74,19,West Ham United,English Premier League,1,SUB,24,nan,2018-07-01,2022,14,England,nan,nan,Right,3,3,1,High/Medium,91,51,66,73,70,69,73,47,56,72,51,74,64,42,60,71,89,92,75,72,76,58,62,74,65,46,73,69,65,60,61,63,72,71,74,16,7,8,15,9,nan,64+2,64+2,64+2,70,67,67,67,70,68+2,68+2,68+2,71+2,67+2,67+2,67+2,71+2,74+2,70+2,70+2,70+2,74+2,74+2,69+2,69+2,69+2,74+2,18+2
152879,M. Noble,"CM, CDM, CAM",75,75,2600000,55000,34,1987-05-08,177,76,19,West Ham United,English Premier League,1,SUB,16,nan,2004-08-01,2022,14,England,nan,nan,Right,3,3,2,Medium/Medium,37,67,76,73,72,70,71,60,62,78,68,74,71,67,79,76,44,32,62,74,69,74,56,68,67,69,85,73,64,78,92,77,71,74,75,7,6,14,16,11,nan,65+2,65+2,65+2,67,68,68,68,67,71+2,71+2,71+2,68+2,75,75,75,68+2,70+2,75,75,75,70+2,69+2,71+2,71+2,71+2,69+2,17+2
169697,D. Randolph,GK,75,75,950000,40000,34,1987-05-12,188,78,19,West Ham United,English Premier League,1,RES,35,nan,2020-01-15,2023,25,Republic of Ireland,1355,GK,Right,3,1,1,Medium/Medium,nan,nan,nan,nan,nan,nan,11,14,16,33,16,14,15,14,34,33,41,44,50,73,43,50,61,34,57,14,29,18,11,35,30,36,15,14,14,77,72,67,73,76,42,30+2,30+2,30+2,28,30,30,30,28,31+2,31+2,31+2,29+2,31+2,31+2,31+2,29+2,27+2,30+2,30+2,30+2,27+2,27+2,27+2,27+2,27+2,27+2,74+1
247028,A. Král,"CDM, CM",75,83,12000000,37000,23,1998-05-19,186,76,19,West Ham United,English Premier League,1,SUB,33,Spartak Moskva,nan,2022,12,Czech Republic,1330,SUB,Right,3,3,1,High/Medium,75,70,71,75,72,79,68,66,72,75,65,75,65,51,72,74,76,75,76,73,77,76,78,88,76,75,76,74,68,71,59,72,72,71,69,11,13,10,11,12,nan,72+2,72+2,72+2,72,72,72,72,72,73+2,73+2,73+2,73+2,74+2,74+2,74+2,73+2,74+2,74+2,74+2,74+2,74+2,73+2,73+2,73+2,73+2,73+2,18+2
176285,W. Reid,CB,72,72,1500000,38000,32,1988-07-03,190,87,19,West Ham United,English Premier League,1,SUB,2,nan,2010-08-01,2023,198,New Zealand,111473,RCB,Right,3,2,2,Low/High,40,51,45,41,73,68,28,46,77,55,30,34,33,38,50,43,38,41,49,71,39,69,71,34,81,53,78,73,42,44,55,55,70,74,74,13,15,9,10,12,nan,53+2,53+2,53+2,44,48,48,48,44,47+2,47+2,47+2,43+2,51+2,51+2,51+2,43+2,54+2,62+2,62+2,62+2,54+2,58+2,72,72,72,58+2,19+2
241842,B. Johnson,"RB, LB",68,78,2600000,15000,21,2000-01-24,180,69,19,West Ham United,English Premier League,1,SUB,31,nan,2017-12-03,2022,14,England,nan,nan,Right,4,2,1,High/Medium,74,37,55,64,65,65,66,32,58,60,30,63,58,39,49,65,72,75,66,60,72,45,66,73,64,36,55,64,53,43,39,59,63,68,66,10,10,15,12,9,nan,53+2,53+2,53+2,58,55,55,55,58,56+2,56+2,56+2,60+2,57+2,57+2,57+2,60+2,66+2,62+2,62+2,62+2,66+2,66+2,63+2,63+2,63+2,66+2,16+2
116314,D. Martin,GK,65,65,80000,7000,35,1986-01-22,188,86,19,West Ham United,English Premier League,1,RES,25,nan,2019-07-01,2022,14,England,nan,nan,Right,2,1,1,Medium/Medium,nan,nan,nan,nan,nan,nan,18,15,18,33,14,16,13,19,27,30,42,36,59,64,40,50,60,38,70,14,28,15,13,44,15,60,15,12,12,65,62,66,65,64,40,30+2,30+2,30+2,29,30,30,30,29,31+2,31+2,31+2,30+2,31+2,31+2,31+2,30+2,26+2,29+2,29+2,29+2,26+2,26+2,27+2,27+2,27+2,26+2,64+1
253729,A. Okoflex,"LM, ST, CAM",59,78,575000,5000,19,2002-03-02,186,72,19,West Ham United,English Premier League,1,RES,29,nan,2021-07-01,2023,25,Republic of Ireland,nan,nan,Right,3,3,1,High/Medium,77,57,50,66,25,52,52,56,51,52,42,65,51,49,40,64,76,78,78,48,79,63,48,55,58,57,33,16,54,53,59,58,26,23,17,13,8,5,9,15,nan,58+2,58+2,58+2,60,59,59,59,60,58+2,58+2,58+2,58+2,50+2,50+2,50+2,58+2,44+2,39+2,39+2,39+2,44+2,41+2,35+2,35+2,35+2,41+2,15+2
258805,H. Ashby,RB,59,73,500000,4000,19,2001-11-14,180,75,19,West Ham United,English Premier League,1,RES,50,nan,2020-07-01,2022,42,Scotland,nan,nan,Right,3,2,1,High/Medium,73,37,46,53,53,60,56,30,50,46,29,52,47,50,40,51,72,74,55,61,67,49,66,67,58,38,55,55,47,40,39,49,52,55,53,6,11,7,14,13,nan,49+2,49+2,49+2,51,49,49,49,51,48+2,48+2,48+2,53+2,48+2,48+2,48+2,53+2,57+2,52+2,52+2,52+2,57+2,57+2,55+2,55+2,55+2,57+2,16+2
240867,A. Alese,"CB, LB",57,70,375000,6000,20,2001-01-17,185,70,19,West Ham United,English Premier League,1,RES,39,nan,2018-07-04,2023,14,England,nan,nan,Left,3,2,1,Medium/Medium,71,35,39,46,56,63,31,31,54,47,34,42,34,27,41,45,74,68,53,52,58,43,73,52,72,35,54,57,39,34,28,53,55,57,55,14,6,14,10,6,nan,46+2,46+2,46+2,45,44,44,44,45,44+2,44+2,44+2,45+2,44+2,44+2,44+2,45+2,51+2,51+2,51+2,51+2,51+2,53+2,57+2,57+2,57+2,53+2,14+2
261640,J. Baptiste,"CB, RB",57,78,500000,500,17,2003-11-11,183,75,19,West Ham United,English Premier League,1,RES,75,nan,2020-11-12,2023,14,England,nan,nan,Right,3,2,1,Medium/Medium,63,31,44,43,56,60,42,28,54,50,31,39,31,33,48,45,65,61,48,53,48,40,69,49,67,30,55,55,31,39,35,50,55,59,56,11,14,13,13,7,nan,43+2,43+2,43+2,43,42,42,42,43,43+2,43+2,43+2,45+2,45+2,45+2,45+2,45+2,52+2,52+2,52+2,52+2,52+2,54+2,57+2,57+2,57+2,54+2,16+2
234571,Mésaque Djú,"RM, ST",56,65,325000,8000,22,1999-03-18,178,63,19,West Ham United,English Premier League,1,RES,36,nan,2019-01-30,2022,38,Portugal,nan,nan,Right,2,3,1,High/Medium,72,51,46,58,27,59,50,50,54,48,44,57,42,30,35,56,72,72,63,56,75,60,44,53,62,45,64,31,58,54,47,55,19,24,24,7,13,7,9,10,nan,56+2,56+2,56+2,56,56,56,56,56,54+2,54+2,54+2,55+2,48+2,48+2,48+2,55+2,44+2,41+2,41+2,41+2,44+2,43+2,39+2,39+2,39+2,43+2,15+2
248473,P. Ekwah Elimby,"CDM, CB",56,73,350000,4000,19,2002-01-15,187,76,19,West Ham United,English Premier League,1,RES,49,nan,2021-07-01,2024,18,France,nan,nan,Left,3,2,1,Medium/Medium,60,33,49,50,55,67,37,26,55,55,33,49,50,51,52,53,61,59,41,47,57,48,73,70,68,33,58,55,31,48,33,49,54,55,57,14,14,15,12,8,nan,45+2,45+2,45+2,45,46,46,46,45,47+2,47+2,47+2,49+2,50+2,50+2,50+2,49+2,54+2,55+2,55+2,55+2,54+2,55+2,57+2,57+2,57+2,55+2,16+2
247622,Bernardo Rosa,"CAM, RWB, CM",55,67,300000,6000,20,2000-09-20,177,74,19,West Ham United,English Premier League,1,RES,44,nan,2019-07-01,2022,54,Brazil,nan,nan,Right,3,3,1,Medium/Medium,64,44,53,60,45,47,47,44,31,57,38,60,48,37,53,58,68,61,68,48,78,47,50,58,43,41,42,44,49,56,44,53,46,48,45,12,14,6,9,14,nan,49+2,49+2,49+2,55,53,53,53,55,55+2,55+2,55+2,55+2,54+2,54+2,54+2,55+2,52+2,50+2,50+2,50+2,52+2,50+2,45+2,45+2,45+2,50+2,16+2
251516,O. Ashley,CM,52,64,200000,6000,21,2000-02-23,180,82,19,West Ham United,English Premier League,1,RES,52,nan,2020-09-02,2022,14,England,nan,nan,Right,3,2,1,Medium/Medium,71,43,50,53,40,66,41,42,42,55,39,53,34,39,52,52,70,71,54,51,66,49,54,69,69,40,57,40,50,53,37,47,34,45,44,12,6,14,13,11,nan,51+2,51+2,51+2,52,52,52,52,52,53+2,53+2,53+2,54+2,52+2,52+2,52+2,54+2,50+2,50+2,50+2,50+2,50+2,50+2,48+2,48+2,48+2,50+2,15+2
