sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
237692,P. Foden,"CAM, LW, CM",84,92,94500000,125000,21,2000-05-28,171,69,10,Manchester City,English Premier League,1,SUB,47,nan,2016-07-01,2024,14,England,1318,RW,Left,3,4,3,High/Medium,84,78,80,87,56,57,75,79,47,84,59,86,73,59,78,88,86,82,90,83,91,82,49,79,44,77,64,59,82,84,64,82,58,59,47,8,15,6,10,13,nan,77+3,77+3,77+3,83,83,83,83,83,84+3,84+3,84+3,83+3,81+3,81+3,81+3,83+3,72+3,70+3,70+3,70+3,72+3,68+3,59+3,59+3,59+3,68+3,19+3
135507,Fernandinho,"CDM, CB",83,83,7000000,100000,36,1985-05-04,179,67,10,Manchester City,English Premier League,1,SUB,25,nan,2013-07-01,2022,54,Brazil,nan,nan,Right,4,3,3,Medium/High,59,72,75,78,84,75,68,66,71,83,70,76,68,71,81,81,67,52,69,86,77,83,84,66,75,76,86,85,70,66,61,81,87,85,80,12,11,5,13,7,nan,74+3,74+3,74+3,73,74,74,74,73,75+3,75+3,75+3,73+3,78+3,78+3,78+3,73+3,77+3,82+1,82+1,82+1,77+3,77+3,82+1,82+1,82+1,77+3,19+3
203574,J. Stones,CB,83,86,41000000,140000,27,1994-05-28,188,76,10,Manchester City,English Premier League,1,SUB,5,nan,2016-08-09,2026,14,England,1318,RCB,Right,4,3,2,High/Medium,70,51,71,74,84,78,62,52,84,83,44,72,52,37,75,83,67,73,61,82,59,55,83,77,78,44,80,83,52,67,52,80,84,85,82,7,15,11,10,8,nan,67+2,67+2,67+2,68,68,68,68,68,70+2,70+2,70+2,71+2,75+2,75+2,75+2,71+2,78+2,81+2,81+2,81+2,78+2,79+2,83+2,83+2,83+2,79+2,18+2
230666,Gabriel Jesus,ST,83,87,52500000,150000,24,1997-04-03,175,73,10,Manchester City,English Premier League,1,SUB,9,nan,2016-08-03,2023,54,Brazil,nan,nan,Right,3,4,2,High/Medium,84,81,72,86,39,73,66,84,77,77,77,86,76,54,66,86,87,82,91,86,87,82,79,79,69,76,73,32,87,77,75,79,45,30,28,13,8,6,6,15,nan,83+2,83+2,83+2,82,83,83,83,82,82+2,82+2,82+2,81+2,74+2,74+2,74+2,81+2,62+2,60+2,60+2,60+2,62+2,58+2,54+2,54+2,54+2,58+2,19+2
241461,Ferran Torres,"RW, ST",82,90,68500000,120000,21,2000-02-29,184,77,10,Manchester City,English Premier League,1,ST,21,nan,2020-08-04,2025,45,Spain,1362,RW,Right,4,4,1,High/Medium,82,79,78,82,35,66,77,81,73,80,74,84,71,60,78,81,87,78,82,81,76,79,75,73,70,76,45,34,84,84,66,82,35,24,28,12,9,11,15,12,nan,80+2,80+2,80+2,82,82,82,82,82,82+2,82+2,82+2,81+2,75+2,75+2,75+2,81+2,61+2,58+2,58+2,58+2,61+2,57+2,49+2,49+2,49+2,57+2,20+2
227813,O. Zinchenko,"LB, CDM",80,85,29500000,95000,24,1996-12-15,175,64,10,Manchester City,English Premier League,1,SUB,11,nan,2016-07-04,2024,49,Ukraine,1366,LCM,Left,3,3,2,High/Medium,73,65,80,80,77,69,82,58,70,82,61,80,81,76,78,82,75,71,78,78,78,77,72,76,63,71,74,77,75,78,59,80,78,79,76,15,11,13,11,11,nan,72+2,72+2,72+2,76,76,76,76,76,77+2,77+2,77+2,77+2,78+2,78+2,78+2,77+2,78+2,78+2,78+2,78+2,78+2,78+2,75+2,75+2,75+2,78+2,19+2
204884,B. Mendy,LB,79,80,19000000,105000,26,1994-07-17,185,85,10,Manchester City,English Premier League,1,RES,22,nan,2017-07-24,2022,18,France,nan,nan,Left,3,3,2,High/Medium,74,54,76,76,75,76,83,39,65,79,38,77,80,44,69,80,71,76,68,77,64,79,71,71,79,65,75,76,73,76,50,74,74,78,79,7,7,9,15,9,nan,68+2,68+2,68+2,73,72,72,72,73,73+2,73+2,73+2,74+2,75+2,75+2,75+2,74+2,77+2,76+2,76+2,76+2,77+2,77+2,76+2,76+2,76+2,77+2,17+2
208920,N. Aké,CB,78,81,16500000,95000,26,1995-02-18,180,75,10,Manchester City,English Premier League,1,SUB,6,nan,2020-08-05,2025,34,Netherlands,nan,nan,Left,3,2,3,Medium/High,76,53,70,71,80,75,63,48,76,77,52,67,62,59,73,74,80,73,72,76,68,63,89,74,76,56,72,81,51,66,53,76,80,81,80,10,7,7,16,10,nan,65+3,65+3,65+3,67,66,66,66,67,68+3,68+3,68+3,69+3,71+3,71+3,71+3,69+3,76+3,77+3,77+3,77+3,76+3,77+3,78+3,78+3,78+3,77+3,18+3
234777,Z. Steffen,GK,77,82,12000000,73000,26,1995-04-02,191,86,10,Manchester City,English Premier League,1,SUB,13,nan,2019-07-01,2022,95,United States,1387,GK,Right,3,1,1,Medium/Medium,nan,nan,nan,nan,nan,nan,14,9,13,52,8,15,13,11,52,31,54,52,58,72,49,56,71,39,69,12,31,19,9,58,37,56,13,12,12,78,73,74,72,83,53,31+2,31+2,31+2,32,34,34,34,32,38+2,38+2,38+2,35+2,39+2,39+2,39+2,35+2,30+2,35+2,35+2,35+2,30+2,29+2,29+2,29+2,29+2,29+2,76+2
157804,S. Carson,GK,67,67,110000,15000,35,1985-09-03,190,86,10,Manchester City,English Premier League,1,RES,33,nan,2021-07-20,2022,14,England,nan,nan,Right,3,1,2,Medium/Medium,nan,nan,nan,nan,nan,nan,14,19,18,25,13,17,18,16,17,20,33,37,38,62,42,49,72,28,70,20,23,19,11,44,20,38,10,15,20,66,67,65,70,64,35,28+2,28+2,28+2,25,27,27,27,25,27+2,27+2,27+2,26+2,26+2,26+2,26+2,26+2,24+2,25+2,25+2,25+2,24+2,24+2,27+2,27+2,27+2,24+2,66+1
262053,Kayky,RW,66,87,2700000,12000,18,2003-06-11,173,67,10,Manchester City,English Premier League,1,RES,82,nan,2021-08-26,2025,54,Brazil,nan,nan,Left,3,3,1,Medium/Low,82,58,57,72,28,45,57,64,38,60,50,73,45,39,55,71,83,82,84,49,76,62,46,60,43,40,31,22,61,63,64,58,24,30,31,14,14,13,14,9,nan,60+2,60+2,60+2,66,64,64,64,66,64+2,64+2,64+2,66+2,57+2,57+2,57+2,66+2,50+2,44+2,44+2,44+2,50+2,47+2,36+2,36+2,36+2,47+2,17+2
233051,L. Bolton,"RB, RWB, RM",64,71,1100000,14000,21,1999-10-07,176,72,10,Manchester City,English Premier League,1,RES,74,nan,2016-10-07,2022,14,England,nan,nan,Right,3,3,1,High/Medium,81,51,59,64,59,63,65,52,52,63,32,64,61,39,52,63,82,80,75,56,72,56,84,60,61,46,65,59,58,58,56,52,59,63,53,12,6,9,11,6,nan,58+2,58+2,58+2,63,61,61,61,63,61+2,61+2,61+2,63+2,59+2,59+2,59+2,63+2,62+2,60+2,60+2,60+2,62+2,62+2,60+2,60+2,60+2,62+2,14+2
257534,C. Palmer,"RW, CAM",64,84,1600000,14000,19,2002-05-06,189,74,10,Manchester City,English Premier League,1,SUB,80,nan,2018-07-01,2026,14,England,nan,nan,Left,3,4,1,Medium/Medium,77,58,60,68,45,54,58,58,41,62,51,68,62,55,60,67,76,78,75,56,71,65,56,55,54,55,50,40,57,60,50,63,48,47,46,7,6,10,14,14,nan,60+2,60+2,60+2,64,63,63,63,64,63+2,63+2,63+2,63+2,59+2,59+2,59+2,63+2,56+2,54+2,54+2,54+2,56+2,54+2,49+2,49+2,49+2,54+2,15+2
259031,L. Delap,ST,64,85,1900000,9000,18,2003-02-08,186,72,10,Manchester City,English Premier League,1,SUB,48,nan,2020-07-01,2026,14,England,nan,nan,Right,4,2,1,High/Medium,76,64,47,61,24,66,42,66,66,50,62,60,55,37,43,62,74,78,72,56,62,69,60,60,70,57,64,17,60,52,60,53,19,21,15,8,9,10,11,10,nan,64+2,64+2,64+2,60,61,61,61,60,58+2,58+2,58+2,58+2,51+2,51+2,51+2,58+2,42+2,40+2,40+2,40+2,42+2,41+2,39+2,39+2,39+2,41+2,15+2
259679,J. Braaf,"LW, RW",64,84,1600000,9000,18,2002-08-31,179,68,10,Manchester City,English Premier League,1,RES,51,nan,2018-08-31,2023,34,Netherlands,nan,nan,Right,4,4,1,High/Medium,83,60,57,66,40,64,59,58,50,58,56,63,60,58,51,63,82,84,82,63,86,69,65,69,63,58,59,40,61,56,53,59,43,37,32,8,11,13,14,12,nan,62+2,62+2,62+2,64,63,63,63,64,62+2,62+2,62+2,63+2,57+2,57+2,57+2,63+2,55+2,51+2,51+2,51+2,55+2,53+2,48+2,48+2,48+2,53+2,17+2
261621,L. Mbete,CB,62,82,1000000,700,17,2003-09-18,185,78,10,Manchester City,English Premier League,1,RES,79,nan,2020-07-01,2022,14,England,nan,nan,Left,3,2,1,Medium/High,65,32,47,57,61,66,36,27,61,60,29,56,39,28,55,59,62,67,58,58,56,49,68,67,66,24,66,59,30,38,43,57,61,64,58,6,14,10,9,7,nan,48+2,48+2,48+2,49,48,48,48,49,49+2,49+2,49+2,51+2,53+2,53+2,53+2,51+2,58+2,60+2,60+2,60+2,58+2,59+2,62+2,62+2,62+2,59+2,14+2
263620,R. Lavia,CDM,62,85,1200000,700,17,2004-01-06,181,75,10,Manchester City,English Premier League,1,RES,90,nan,2021-01-01,2023,7,Belgium,nan,nan,Right,3,2,1,Medium/High,58,41,52,59,62,59,40,36,58,60,36,55,45,50,59,66,56,60,55,63,63,55,59,54,58,36,66,58,40,49,51,44,60,66,68,7,7,5,11,13,nan,51+2,51+2,51+2,52,53,53,53,52,54+2,54+2,54+2,54+2,56+2,56+2,56+2,54+2,58+2,61+2,61+2,61+2,58+2,60+2,62+2,62+2,62+2,60+2,15+2
263953,S. Edozie,LW,62,82,1100000,7000,18,2003-01-28,167,71,10,Manchester City,English Premier League,1,SUB,53,nan,2021-08-07,2023,14,England,nan,nan,Right,2,3,1,Medium/Medium,75,55,55,65,28,47,61,55,37,56,47,67,52,42,50,65,84,67,63,51,68,59,48,48,50,50,38,23,56,55,60,57,22,31,36,13,11,10,7,9,nan,57+2,57+2,57+2,62,60,60,60,62,59+2,59+2,59+2,61+2,53+2,53+2,53+2,61+2,48+2,43+2,43+2,43+2,48+2,45+2,37+2,37+2,37+2,45+2,15+2
264349,J. McAtee,CAM,61,77,825000,6000,18,2002-10-18,187,78,10,Manchester City,English Premier League,1,RES,87,nan,2020-07-01,2023,14,England,nan,nan,Right,3,2,1,High/Medium,63,59,58,66,40,53,51,60,42,63,53,69,63,53,61,69,56,68,54,59,53,62,55,42,62,59,43,27,52,55,58,65,44,42,43,12,6,6,10,11,nan,59+2,59+2,59+2,61,61,61,61,61,61+2,61+2,61+2,60+2,58+2,58+2,58+2,60+2,50+2,50+2,50+2,50+2,50+2,49+2,46+2,46+2,46+2,49+2,15+2
243391,Iker Pozo,CDM,57,72,375000,10000,20,2000-08-06,178,74,10,Manchester City,English Premier League,1,RES,56,nan,2019-07-01,2022,45,Spain,nan,nan,Right,3,2,1,Medium/Medium,66,44,56,56,51,55,46,39,40,62,36,52,41,45,61,57,65,66,63,50,68,55,55,55,54,45,55,52,45,59,49,60,51,54,53,9,10,9,7,13,nan,49+2,49+2,49+2,53,53,53,53,53,55+2,55+2,55+2,55+2,56+2,56+2,56+2,55+2,54+2,56+2,56+2,56+2,54+2,54+2,52+2,52+2,52+2,54+2,14+2
