sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
180216,S. Coleman,RB,78,78,9500000,69000,32,1988-10-11,177,77,7,Everton,English Premier League,1,RB,23,nan,2009-02-04,2023,25,Republic of Ireland,1355,SUB,Right,3,3,2,High/High,66,65,73,76,78,70,77,61,65,77,64,77,65,53,69,76,66,66,73,77,74,75,71,71,66,66,80,79,70,70,55,82,78,81,80,5,15,10,13,7,nan,70+2,70+2,70+2,72,72,72,72,72,72+2,72+2,72+2,73+2,74+2,74+2,74+2,73+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,17+2
189250,S. Rondón,ST,77,77,9000000,77000,31,1989-09-16,186,86,7,Everton,English Premier League,1,SUB,33,nan,2021-08-31,2023,61,Venezuela,nan,nan,Right,4,3,2,Medium/Low,69,76,66,71,32,81,59,76,82,73,75,70,62,74,53,72,66,71,64,76,83,85,77,74,87,69,76,26,80,69,65,76,29,28,18,13,13,7,5,14,nan,77,77,77,71,74,74,74,71,71+2,71+2,71+2,70+2,66+2,66+2,66+2,70+2,53+2,53+2,53+2,53+2,53+2,50+2,50+2,50+2,50+2,50+2,18+2
194932,A. Townsend,"RM, RW",77,77,10500000,74000,29,1991-07-16,178,73,7,Everton,English Premier League,1,RM,14,nan,2021-07-20,2023,14,England,nan,nan,Left,4,4,2,High/High,77,74,75,79,38,67,78,69,48,75,72,81,80,78,70,79,78,77,79,75,77,83,44,74,62,76,76,37,74,76,76,72,41,35,34,13,11,11,11,13,nan,72+2,72+2,72+2,77,76,76,76,77,76+1,76+1,76+1,76+1,71+2,71+2,71+2,76+1,61+2,59+2,59+2,59+2,61+2,57+2,50+2,50+2,50+2,57+2,19+2
211575,André Gomes,"CM, CDM",77,77,11000000,71000,27,1993-07-30,188,84,7,Everton,English Premier League,1,SUB,21,nan,2019-06-25,2024,38,Portugal,nan,nan,Right,4,4,3,Low/Medium,54,67,76,76,69,74,65,62,69,81,69,77,81,67,80,81,53,55,60,75,61,79,59,70,77,68,77,71,72,77,55,84,71,68,65,12,9,6,14,8,nan,71+3,71+3,71+3,71,73,73,73,71,74+3,74+3,74+3,72+3,76+1,76+1,76+1,72+3,70+3,75+2,75+2,75+2,70+3,69+3,71+3,71+3,71+3,69+3,18+3
213655,A. Iwobi,"RM, LW",77,79,13000000,68000,25,1996-05-03,185,75,7,Everton,English Premier League,1,SUB,17,nan,2019-08-08,2024,133,Nigeria,nan,nan,Right,3,4,2,High/Medium,77,64,72,80,38,68,72,63,44,77,51,83,70,40,65,80,75,79,77,74,75,72,47,74,72,62,54,35,75,75,59,73,38,41,31,14,7,12,14,11,nan,70+2,70+2,70+2,75,75,75,75,75,75+2,75+2,75+2,76+2,71+2,71+2,71+2,76+2,61+2,58+2,58+2,58+2,61+2,56+2,49+2,49+2,49+2,56+2,18+2
214947,J. Gbamin,"CDM, CM",77,80,12500000,62000,25,1995-09-25,186,83,7,Everton,English Premier League,1,SUB,25,nan,2019-08-02,2024,108,Côte d'Ivoire,nan,nan,Right,3,3,1,Medium/Medium,73,57,73,73,77,77,69,40,71,78,53,74,62,60,74,76,66,78,64,74,63,82,77,67,79,71,84,77,65,72,40,72,78,79,71,11,13,8,14,10,nan,67+2,67+2,67+2,69,70,70,70,69,71+2,71+2,71+2,71+2,73+2,73+2,73+2,71+2,74+2,76+2,76+2,76+2,74+2,74+2,77+2,77+2,77+2,74+2,19+2
225024,M. Holgate,"CB, RB",77,81,13500000,56000,24,1996-10-22,184,75,7,Everton,English Premier League,1,RCB,4,nan,2015-08-13,2025,14,England,nan,nan,Right,3,3,1,Medium/Medium,73,43,69,69,78,77,69,37,76,77,40,67,53,35,76,70,70,75,67,77,64,55,78,76,75,42,81,78,52,62,40,74,78,80,77,13,12,9,8,16,nan,61+2,61+2,61+2,64,63,63,63,64,65+2,65+2,65+2,68+2,70+2,70+2,70+2,68+2,75+2,76+2,76+2,76+2,75+2,76+2,77+2,77+2,77+2,76+2,19+2
225793,B. Godfrey,"CB, LB",77,85,22000000,56000,23,1998-01-15,183,79,7,Everton,English Premier League,1,SUB,22,nan,2020-10-05,2025,14,England,nan,nan,Right,3,2,2,Medium/High,83,44,61,66,76,82,56,35,73,71,40,62,39,33,65,68,74,90,70,74,66,53,80,80,83,55,81,74,46,56,44,68,75,78,78,7,6,12,14,11,nan,60+2,60+2,60+2,62,61,61,61,62,62+2,62+2,62+2,64+2,66+2,66+2,66+2,64+2,73+2,73+2,73+2,73+2,73+2,74+2,77+2,77+2,77+2,74+2,17+2
172723,A. Begović,GK,76,76,1300000,49000,34,1987-06-20,199,101,7,Everton,English Premier League,1,SUB,15,nan,2021-07-20,2022,8,Bosnia and Herzegovina,nan,nan,Right,2,1,3,Medium/Medium,nan,nan,nan,nan,nan,nan,14,19,12,26,12,16,17,15,32,24,47,48,46,70,40,55,38,36,79,12,42,21,11,34,40,58,18,11,12,76,77,73,74,76,47,31+3,31+3,31+3,27,29,29,29,27,28+3,28+3,28+3,29+3,28+3,28+3,28+3,29+3,27+3,29+3,29+3,29+3,27+3,26+3,28+3,28+3,28+3,26+3,75+1
183427,F. Delph,"CDM, CM, LB",75,75,3900000,58000,31,1989-11-21,174,78,7,Everton,English Premier League,1,SUB,8,nan,2019-07-15,2022,14,England,nan,nan,Left,3,3,2,Medium/High,65,67,73,75,72,66,73,58,60,76,56,72,72,53,74,76,65,65,77,74,85,81,67,67,60,74,81,75,68,70,65,75,70,76,75,10,9,14,11,6,nan,68+2,68+2,68+2,71,71,71,71,71,72+2,72+2,72+2,71+2,73+2,73+2,73+2,71+2,73+2,74+1,74+1,74+1,73+2,72+2,71+2,71+2,71+2,72+2,16+2
220633,D. Gray,"LW, RW, CAM",75,78,7500000,66000,25,1996-06-28,183,75,7,Everton,English Premier League,1,CAM,11,nan,2021-07-22,2024,14,England,nan,nan,Right,3,4,2,Medium/Medium,86,71,67,79,37,55,67,74,31,68,54,83,68,60,59,78,89,84,84,66,76,78,51,66,56,65,41,25,69,71,57,60,42,45,31,6,11,11,13,10,nan,69+2,69+2,69+2,75,74,74,74,75,74+2,74+2,74+2,74+2,66+2,66+2,66+2,74+2,58+2,53+2,53+2,53+2,58+2,54+2,44+2,44+2,44+2,54+2,16+2
230005,T. Davies,"CM, CDM",75,79,8000000,55000,23,1998-06-30,180,70,7,Everton,English Premier League,1,SUB,26,nan,2015-09-30,2023,14,England,nan,nan,Right,3,3,1,Medium/High,65,64,73,75,69,71,66,64,61,79,42,76,64,61,74,77,66,64,68,74,69,70,56,77,65,66,84,69,69,76,49,76,68,73,69,11,12,9,14,10,nan,68+2,68+2,68+2,71,72,72,72,71,73+2,73+2,73+2,73+2,75+2,75+2,75+2,73+2,72+2,74+2,74+2,74+2,72+2,71+2,70+2,70+2,70+2,71+2,18+2
192991,C. Tosun,ST,74,74,4100000,63000,30,1991-06-07,183,78,7,Everton,English Premier League,1,RES,28,nan,2018-01-05,2022,48,Turkey,nan,nan,Right,4,3,2,High/Low,66,76,65,72,36,73,64,75,77,69,72,72,72,73,60,73,67,65,71,75,66,79,80,68,74,72,75,31,76,61,85,75,33,34,15,12,14,12,12,9,nan,74,74,74,71,72,72,72,71,70+2,70+2,70+2,69+2,65+2,65+2,65+2,69+2,53+2,54+2,54+2,54+2,53+2,50+2,50+2,50+2,50+2,50+2,19+2
224263,J. Kenny,"RB, RWB",74,75,4800000,46000,24,1997-03-15,176,67,7,Everton,English Premier League,1,SUB,2,nan,2014-07-18,2022,14,England,nan,nan,Right,2,3,1,High/Medium,71,49,65,70,71,70,69,30,64,70,51,68,61,49,67,72,75,68,68,75,73,74,74,78,63,62,78,74,64,55,53,65,68,74,75,6,13,16,13,15,nan,61+2,61+2,61+2,65,64,64,64,65,65+2,65+2,65+2,67+2,68+2,68+2,68+2,67+2,72+2,71+2,71+2,71+2,72+2,72+2,71+2,71+2,71+2,72+2,19+2
242964,A. Gordon,"LM, CAM",67,81,2500000,16000,20,2001-02-24,185,70,7,Everton,English Premier League,1,SUB,42,nan,2017-07-01,2025,14,England,nan,nan,Right,3,3,1,High/Medium,79,61,60,70,31,55,62,62,45,62,44,73,63,59,51,69,78,79,68,59,66,61,55,63,51,62,54,28,62,63,65,62,32,28,25,5,6,14,7,8,nan,62+2,62+2,62+2,67,66,66,66,67,65+2,65+2,65+2,66+2,59+2,59+2,59+2,66+2,52+2,47+2,47+2,47+2,52+2,48+2,41+2,41+2,41+2,48+2,13+2
247649,J. Branthwaite,CB,66,84,2100000,9000,19,2002-06-27,195,74,7,Everton,English Premier League,1,RES,32,nan,2020-01-13,2023,14,England,nan,nan,Right,5,2,1,Medium/High,63,29,45,47,66,64,30,24,68,67,27,37,24,21,52,59,58,67,44,61,50,43,73,57,67,25,64,65,25,27,32,51,62,70,66,10,9,11,12,10,nan,46+2,46+2,46+2,44,44,44,44,44,45+2,45+2,45+2,47+2,51+2,51+2,51+2,47+2,58+2,62+2,62+2,62+2,58+2,61+2,66+2,66+2,66+2,61+2,16+2
251198,E. Simms,ST,65,78,1700000,14000,20,2001-01-05,183,73,7,Everton,English Premier League,1,RES,50,nan,2019-07-01,2022,14,England,nan,nan,Right,4,3,1,Medium/Low,74,65,52,63,25,68,45,66,63,58,60,61,55,51,44,63,75,74,68,62,66,68,62,64,72,62,63,21,65,52,64,65,19,24,19,13,10,14,11,9,nan,65+2,65+2,65+2,62,63,63,63,62,61+2,61+2,61+2,60+2,54+2,54+2,54+2,60+2,45+2,44+2,44+2,44+2,45+2,43+2,41+2,41+2,41+2,43+2,17+2
118794,A. Lonergan,GK,64,64,60000,7000,37,1983-10-19,192,87,7,Everton,English Premier League,1,RES,31,nan,2021-08-20,2022,14,England,nan,nan,Left,1,1,1,Medium/Medium,nan,nan,nan,nan,nan,nan,12,14,15,29,15,11,12,14,27,24,40,41,50,63,42,39,66,28,56,13,28,12,8,32,16,30,14,15,14,63,62,52,65,66,40,26+2,26+2,26+2,25,25,25,25,25,26+2,26+2,26+2,25+2,26+2,26+2,26+2,25+2,24+2,26+2,26+2,26+2,24+2,24+2,25+2,25+2,25+2,24+2,63+1
247764,K. John,"RB, RM",63,75,1100000,9000,20,2001-02-13,176,68,7,Everton,English Premier League,1,RES,48,nan,2019-03-05,2023,14,England,nan,nan,Right,2,2,1,High/Medium,69,43,54,62,60,55,62,45,50,56,34,57,54,35,45,61,71,67,79,56,85,39,69,62,48,42,62,58,58,52,35,61,63,62,60,6,11,9,13,9,nan,52+2,52+2,52+2,58,55,55,55,58,56+2,56+2,56+2,58+2,55+2,55+2,55+2,58+2,61+2,57+2,57+2,57+2,61+2,61+2,58+2,58+2,58+2,61+2,15+2
246950,R. Astley,CB,62,78,975000,6000,19,2001-10-04,184,70,7,Everton,English Premier League,1,RES,38,nan,2019-01-17,2023,50,Wales,nan,nan,Right,3,2,1,Medium/Medium,51,34,52,49,64,55,49,29,65,58,36,44,39,34,53,49,52,51,57,58,60,44,67,42,60,34,57,63,38,49,34,62,64,65,64,8,14,6,14,8,nan,46+2,46+2,46+2,47,46,46,46,47,48+2,48+2,48+2,48+2,51+2,51+2,51+2,48+2,56+2,58+2,58+2,58+2,56+2,57+2,62+2,62+2,62+2,57+2,16+2
263168,T. Onyango,CM,60,81,775000,4000,18,2003-03-04,196,75,7,Everton,English Premier League,1,RES,39,nan,2020-07-01,2023,14,England,nan,nan,Right,3,2,1,High/Medium,62,46,59,56,52,65,45,37,58,69,45,58,43,40,69,56,63,61,52,58,43,63,55,62,66,42,69,54,65,58,50,52,44,54,56,15,6,7,6,9,nan,56+2,56+2,56+2,56,57,57,57,56,58+2,58+2,58+2,58+2,60+2,60+2,60+2,58+2,56+2,59+2,59+2,59+2,56+2,56+2,57+2,57+2,57+2,56+2,14+2
251648,E. Iversen,CM,57,71,400000,8000,20,2001-06-06,167,66,7,Everton,English Premier League,1,RES,43,nan,2019-07-08,2022,36,Norway,nan,nan,Right,3,2,1,Medium/Medium,62,46,55,57,55,53,50,42,50,59,45,57,46,41,58,58,64,60,58,59,63,52,60,59,46,48,62,54,50,57,49,47,56,57,56,13,13,11,5,10,nan,52+2,52+2,52+2,55,55,55,55,55,56+2,56+2,56+2,56+2,57+2,57+2,57+2,56+2,57+2,57+2,57+2,57+2,57+2,57+2,55+2,55+2,55+2,57+2,16+2
264039,L. Dobbin,ST,57,76,425000,5000,18,2003-01-03,175,71,7,Everton,English Premier League,1,RES,47,nan,2020-01-09,2022,14,England,nan,nan,Right,2,2,1,Medium/Medium,74,57,48,59,20,43,36,57,51,56,52,58,48,36,42,55,76,73,71,58,70,60,46,44,47,54,33,14,57,52,62,49,20,15,15,7,13,6,6,6,nan,57+2,57+2,57+2,57,58,58,58,57,57+2,57+2,57+2,55+2,49+2,49+2,49+2,55+2,39+2,36+2,36+2,36+2,39+2,37+2,32+2,32+2,32+2,37+2,13+2
