sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
191076,J. Guðmundsson,"RM, LM",75,75,5500000,32000,30,1990-10-27,179,77,1796,Burnley,English Premier League,1,RM,7,nan,2016-07-20,2023,24,Iceland,1341,RM,Left,4,4,1,Medium/High,67,73,76,75,61,67,76,70,64,77,72,75,79,77,75,76,69,65,68,75,75,82,78,65,67,73,66,62,73,76,70,78,60,63,55,7,6,14,10,8,nan,72+2,72+2,72+2,73,74,74,74,73,74+1,74+1,74+1,74+1,73+2,73+2,73+2,74+1,68+2,68+2,68+2,68+2,68+2,66+2,65+2,65+2,65+2,66+2,15+2
215798,M. Cornet,"LB, LW",75,78,7000000,25000,24,1996-09-27,179,69,1796,Burnley,English Premier League,1,SUB,20,nan,2021-08-29,2026,108,Côte d'Ivoire,nan,nan,Left,4,3,2,High/High,86,75,70,74,67,77,72,75,68,74,67,73,68,65,62,74,85,87,82,70,78,80,77,91,72,75,72,66,76,69,64,67,64,70,66,16,13,8,12,9,nan,75+2,75+2,75+2,75,75,75,75,75,74+2,74+2,74+2,75+2,72+2,72+2,72+2,75+2,73+2,70+2,70+2,70+2,73+2,73+2,69+2,69+2,69+2,73+2,19+2
225147,C. Roberts,"RWB, RB",75,78,7000000,28000,25,1995-09-23,175,76,1796,Burnley,English Premier League,1,SUB,14,nan,2021-08-31,2025,50,Wales,1367,RB,Right,4,3,1,High/Medium,80,48,65,67,68,72,73,48,53,71,35,67,45,47,58,67,79,80,71,68,70,50,67,91,65,50,69,69,61,62,41,62,68,72,68,6,12,8,12,13,nan,60+2,60+2,60+2,66,64,64,64,66,65+2,65+2,65+2,69+2,66+2,66+2,66+2,69+2,73+2,69+2,69+2,69+2,73+2,72+2,67+2,67+2,67+2,72+2,17+2
169792,J. Rodriguez,ST,74,74,3600000,33000,31,1989-07-29,185,84,1796,Burnley,English Premier League,1,SUB,19,nan,2019-07-09,2022,14,England,nan,nan,Right,4,3,2,High/Medium,67,76,67,73,42,66,68,75,76,69,76,73,69,39,66,74,65,69,69,75,64,78,78,68,73,76,45,44,75,70,78,77,48,30,21,12,12,16,14,9,nan,74,74,74,72,73,73,73,72,72+2,72+2,72+2,71+2,68+2,68+2,68+2,71+2,57+2,56+2,56+2,56+2,57+2,54+2,52+2,52+2,52+2,54+2,19+2
170084,W. Hennessey,GK,74,74,725000,22000,34,1987-01-24,198,90,1796,Burnley,English Premier League,1,SUB,13,nan,2021-07-20,2023,50,Wales,1367,SUB,Right,3,1,2,Medium/Medium,nan,nan,nan,nan,nan,nan,11,12,14,29,10,8,12,11,41,23,40,41,48,66,51,58,41,29,68,10,21,22,14,58,17,55,13,18,13,76,74,77,74,71,40,28+2,28+2,28+2,26,29,29,29,26,30+2,30+2,30+2,28+2,32+2,32+2,32+2,28+2,25+2,30+2,30+2,30+2,25+2,25+2,26+2,26+2,26+2,25+2,73+1
178567,E. Pieters,"LB, LM",74,74,2900000,27000,32,1988-08-07,183,87,1796,Burnley,English Premier League,1,SUB,23,nan,2019-07-08,2022,34,Netherlands,nan,nan,Left,3,3,2,Medium/High,63,39,68,69,74,78,74,32,72,71,34,70,70,56,64,71,63,63,62,71,62,50,74,74,77,36,84,73,64,64,59,67,74,75,73,16,15,8,12,10,nan,59+2,59+2,59+2,63,62,62,62,63,64+2,64+2,64+2,67+2,67+2,67+2,67+2,67+2,72+2,72+2,72+2,72+2,72+2,72+2,74,74,74,72+2,19+2
198331,M. Vydra,"CF, CAM, ST",74,74,4200000,34000,29,1992-05-01,180,71,1796,Burnley,English Premier League,1,SUB,27,nan,2018-08-07,2022,12,Czech Republic,1330,SUB,Right,4,3,1,Medium/Medium,80,74,68,75,36,67,65,72,63,71,74,74,73,64,63,76,82,78,79,72,77,77,76,75,67,71,53,31,78,70,78,71,40,28,34,10,11,12,13,15,nan,73+1,73+1,73+1,74,74,74,74,74,73+1,73+1,73+1,73+1,67+2,67+2,67+2,73+1,58+2,55+2,55+2,55+2,58+2,55+2,49+2,49+2,49+2,55+2,19+2
152747,A. Lennon,"RM, LM",73,73,1400000,28000,34,1987-04-16,165,63,1796,Burnley,English Premier League,1,SUB,17,nan,2021-08-25,2022,14,England,nan,nan,Right,3,3,2,High/High,78,60,70,77,48,56,74,58,26,72,68,79,66,53,64,72,80,77,81,73,93,64,60,62,53,57,55,50,72,72,62,73,54,50,43,14,7,7,16,11,nan,64+2,64+2,64+2,73,70,70,70,73,72+1,72+1,72+1,72+1,68+2,68+2,68+2,72+1,63+2,60+2,60+2,60+2,63+2,60+2,52+2,52+2,52+2,60+2,18+2
182184,D. Stephens,"CDM, CM",73,73,2000000,25000,32,1989-06-12,185,78,1796,Burnley,English Premier League,1,RES,16,nan,2020-09-24,2022,14,England,nan,nan,Right,3,3,1,Medium/High,49,62,71,67,71,71,68,61,65,75,66,64,65,61,73,71,50,49,64,72,63,67,82,67,70,63,78,74,66,69,44,75,68,74,67,11,15,8,13,10,nan,65+2,65+2,65+2,65,66,66,66,65,67+2,67+2,67+2,66+2,71+2,71+2,71+2,66+2,68+2,72+1,72+1,72+1,68+2,68+2,71+2,71+2,71+2,68+2,19+2
163261,P. Bardsley,RB,71,71,425000,14000,36,1985-06-28,180,79,1796,Burnley,English Premier League,1,SUB,26,nan,2017-07-25,2022,42,Scotland,nan,nan,Right,3,3,1,Low/Medium,43,58,65,67,74,73,70,47,67,70,43,67,66,33,67,71,55,34,55,73,59,80,73,66,72,66,84,74,58,59,56,69,75,75,76,11,8,9,9,8,nan,62+2,62+2,62+2,62,63,63,63,62,63+2,63+2,63+2,63+2,67+2,67+2,67+2,63+2,69+2,Jan-72,Jan-72,Jan-72,69+2,69+2,Feb-73,Feb-73,Feb-73,69+2,16+2
194146,K. Long,CB,71,71,1500000,20000,30,1990-08-18,190,82,1796,Burnley,English Premier League,1,SUB,28,nan,2010-01-25,2023,25,Republic of Ireland,1355,SUB,Right,2,2,1,Low/Medium,51,35,50,56,71,71,38,29,74,60,26,53,38,32,55,58,52,50,55,66,49,56,79,56,77,27,75,70,48,50,32,66,71,72,71,8,14,7,8,7,nan,52+2,52+2,52+2,50,51,51,51,50,52+2,52+2,52+2,52+2,56+2,56+2,56+2,52+2,60+2,65+2,65+2,65+2,60+2,62+2,71,71,71,62+2,15+2
248484,N. Collins,"CB, RB",71,82,3800000,14000,20,2001-04-30,193,81,1796,Burnley,English Premier League,1,SUB,22,nan,2021-06-24,2025,25,Republic of Ireland,nan,nan,Right,3,2,1,Medium/High,65,26,53,57,71,75,50,24,69,65,22,56,25,25,63,61,62,68,41,65,50,36,72,73,78,19,71,71,24,39,35,63,70,73,70,9,10,6,13,9,nan,47+2,47+2,47+2,50,48,48,48,50,50+2,50+2,50+2,54+2,56+2,56+2,56+2,54+2,66+2,67+2,67+2,67+2,66+2,67+2,71+2,71+2,71+2,67+2,16+2
223082,W. Norris,GK,65,67,650000,6000,27,1993-08-12,195,81,1796,Burnley,English Premier League,1,RES,25,nan,2020-08-14,2023,14,England,nan,nan,Left,3,1,1,Medium/Medium,nan,nan,nan,nan,nan,nan,11,10,11,30,12,12,17,18,34,20,40,49,35,61,51,45,58,36,60,10,20,21,13,43,16,49,9,16,17,67,62,60,63,67,44,26+2,26+2,26+2,25,26,26,26,25,28+2,28+2,28+2,27+2,29+2,29+2,29+2,27+2,26+2,28+2,28+2,28+2,26+2,26+2,25+2,25+2,25+2,26+2,64+2
247741,A. Glennon,LB,62,70,850000,4000,21,1999-11-26,181,72,1796,Burnley,English Premier League,1,RES,45,nan,2018-07-03,2022,14,England,nan,nan,Left,3,2,1,Medium/Medium,70,48,53,61,57,61,60,45,53,57,38,59,35,40,51,63,71,69,65,55,73,58,70,69,58,44,54,57,57,49,49,55,56,58,57,10,7,7,5,12,nan,56+2,56+2,56+2,58,57,57,57,58,56+2,56+2,56+2,59+2,56+2,56+2,56+2,59+2,60+2,57+2,57+2,57+2,60+2,60+2,57+2,57+2,57+2,60+2,14+2
257253,B. Thomas,CB,61,76,750000,4000,20,2001-01-30,186,77,1796,Burnley,English Premier League,1,RES,37,nan,2017-07-03,2022,14,England,nan,nan,Right,3,2,1,Medium/Medium,55,32,41,44,62,65,29,28,62,51,35,40,33,33,41,46,57,53,47,59,53,44,65,53,72,24,62,59,31,38,45,47,61,64,62,13,14,6,8,14,nan,44+2,44+2,44+2,42,42,42,42,42,43+2,43+2,43+2,43+2,46+2,46+2,46+2,43+2,53+2,55+2,55+2,55+2,53+2,55+2,61+2,61+2,61+2,55+2,17+2
261265,L. Richardson,ST,61,76,775000,2000,18,2003-02-07,179,70,1796,Burnley,English Premier League,1,SUB,38,nan,2020-02-07,2022,14,England,nan,nan,Right,3,2,1,Medium/Medium,67,60,47,63,26,53,38,62,60,53,58,62,52,34,43,64,70,64,65,54,71,61,65,61,56,53,31,19,62,52,57,61,26,23,18,10,6,7,9,12,nan,61+2,61+2,61+2,59,60,60,60,59,58+2,58+2,58+2,57+2,52+2,52+2,52+2,57+2,42+2,40+2,40+2,40+2,42+2,41+2,37+2,37+2,37+2,41+2,14+2
245994,A. Gomez Mancini,"CM, CAM",60,72,600000,4000,20,2001-04-06,176,64,1796,Burnley,English Premier League,1,RES,35,nan,2021-01-31,2022,18,France,nan,nan,Left,3,3,1,Medium/Medium,62,54,60,61,57,59,57,54,52,63,50,60,55,50,60,62,66,59,61,55,66,59,52,59,57,50,66,57,56,60,61,59,54,62,57,13,15,14,8,9,nan,57+2,57+2,57+2,59,59,59,59,59,59+2,59+2,59+2,60+2,60+2,60+2,60+2,60+2,59+2,60+2,60+2,60+2,59+2,58+2,58+2,58+2,58+2,58+2,16+2
257254,M. Thompson,"ST, RM",60,72,600000,4000,19,2002-02-09,177,75,1796,Burnley,English Premier League,1,RES,33,nan,2019-12-17,2022,14,England,nan,nan,Right,3,2,1,Medium/Medium,66,59,48,58,26,53,40,60,63,57,52,55,48,35,38,62,68,64,61,54,69,61,62,50,60,58,39,21,59,52,60,53,23,21,19,10,8,13,12,8,nan,60+2,60+2,60+2,57,59,59,59,57,57+2,57+2,57+2,55+2,50+2,50+2,50+2,55+2,41+2,40+2,40+2,40+2,41+2,40+2,38+2,38+2,38+2,40+2,15+2
235808,J. Bedeau,CB,59,71,525000,4000,21,1999-12-24,182,78,1796,Burnley,English Premier League,1,RES,36,nan,2021-07-01,2023,14,England,nan,nan,Left,3,2,1,Medium/Medium,71,37,46,53,57,66,44,39,54,55,28,51,34,28,49,50,75,68,71,53,61,48,81,56,70,24,63,55,40,35,37,52,57,58,60,10,6,7,14,8,nan,49+2,49+2,49+2,50,48,48,48,50,48+2,48+2,48+2,51+2,48+2,48+2,48+2,51+2,56+2,55+2,55+2,55+2,56+2,57+2,59+2,59+2,59+2,57+2,14+2
233368,R. Harker,ST,58,69,450000,5000,21,2000-03-06,181,80,1796,Burnley,English Premier League,1,RES,30,nan,2018-07-10,2022,14,England,nan,nan,Right,3,2,1,Medium/Medium,66,58,41,57,27,53,33,59,57,49,49,54,39,29,33,57,69,64,65,57,67,62,66,50,58,53,39,30,55,43,55,51,20,24,20,9,11,14,12,13,nan,58+2,58+2,58+2,54,56,56,56,54,53+2,53+2,53+2,52+2,47+2,47+2,47+2,52+2,41+2,39+2,39+2,39+2,41+2,40+2,38+2,38+2,38+2,40+2,16+2
255474,M. Helm,"CAM, CM",58,71,475000,3000,19,2001-10-21,178,70,1796,Burnley,English Premier League,1,RES,29,nan,2021-07-01,2023,14,England,nan,nan,Right,4,2,1,Medium/High,68,55,55,59,37,53,48,53,40,58,40,58,44,60,57,55,68,68,70,60,70,62,56,59,55,58,40,42,56,59,43,57,39,34,29,11,10,6,13,9,nan,56+2,56+2,56+2,58,58,58,58,58,58+2,58+2,58+2,58+2,56+2,56+2,56+2,58+2,49+2,49+2,49+2,49+2,49+2,47+2,43+2,43+2,43+2,47+2,16+2
264505,O. Dodgson,"LB, LM",56,68,325000,1000,18,2003-03-19,178,70,1796,Burnley,English Premier League,1,RES,39,nan,2020-11-19,2022,14,England,nan,nan,Left,2,2,1,Medium/Medium,63,36,47,55,52,56,57,33,51,48,33,56,44,40,40,52,65,61,59,52,66,39,57,63,52,36,58,51,49,43,31,41,49,56,52,6,11,13,9,9,nan,47+2,47+2,47+2,51,49,49,49,51,49+2,49+2,49+2,52+2,48+2,48+2,48+2,52+2,55+2,51+2,51+2,51+2,55+2,54+2,53+2,53+2,53+2,54+2,14+2
