sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
211117,D. Alli,"CAM, CM",80,82,26500000,90000,25,1996-04-11,188,80,18,Tottenham Hotspur,English Premier League,1,LCM,20,nan,2015-02-02,2024,14,England,nan,nan,Right,3,4,3,High/Medium,68,78,78,82,65,75,72,80,79,82,79,83,77,60,80,84,67,68,76,80,66,78,71,80,75,74,70,60,82,82,80,85,64,65,60,7,6,9,11,8,nan,79+3,79+3,79+3,79,80,80,80,79,80+2,80+2,80+2,79+3,80+2,80+2,80+2,79+3,72+3,73+3,73+3,73+3,72+3,70+3,69+3,69+3,69+3,70+3,16+3
225953,S. Bergwijn,"LM, LW, RM",80,84,30000000,82000,23,1997-10-08,178,78,18,Tottenham Hotspur,English Premier League,1,SUB,23,nan,2020-01-29,2025,34,Netherlands,105035,SUB,Right,2,4,2,High/Medium,85,78,75,82,39,69,77,75,60,80,75,84,78,66,63,82,87,84,79,78,89,84,68,74,75,81,50,34,78,77,68,76,52,28,26,11,14,12,14,13,nan,78+2,78+2,78+2,80,80,80,80,80,79+2,79+2,79+2,79+2,72+2,72+2,72+2,79+2,62+2,58+2,58+2,58+2,62+2,58+2,51+2,51+2,51+2,58+2,20+2
202335,E. Dier,"CB, CDM",79,80,17500000,81000,27,1994-01-15,190,90,18,Tottenham Hotspur,English Premier League,1,LCB,15,nan,2014-08-02,2024,14,England,nan,nan,Right,2,2,2,Medium/High,53,64,69,64,79,83,64,52,81,71,51,65,68,73,75,72,51,55,35,79,41,84,71,67,91,74,88,76,53,64,74,74,77,80,81,11,14,6,13,9,nan,67+2,67+2,67+2,63,65,65,65,63,65+2,65+2,65+2,65+2,70+2,70+2,70+2,65+2,71+2,76+2,76+2,76+2,71+2,73+2,79+1,79+1,79+1,73+2,19+2
205923,B. Davies,"LB, CB",79,79,16000000,85000,28,1993-04-24,182,76,18,Tottenham Hotspur,English Premier League,1,SUB,33,nan,2014-07-23,2024,50,Wales,1367,LB,Left,3,3,2,Medium/High,69,58,75,75,78,73,76,58,66,79,48,75,72,48,75,78,68,69,68,78,68,65,74,79,69,52,73,79,60,72,54,72,78,81,80,11,7,6,7,14,nan,67+2,67+2,67+2,71,70,70,70,71,72+2,72+2,72+2,73+2,75+2,75+2,75+2,73+2,77+2,78+1,78+1,78+1,77+2,77+2,76+2,76+2,76+2,77+2,17+2
220793,D. Sánchez,CB,79,81,19500000,77000,25,1996-06-12,187,79,18,Tottenham Hotspur,English Premier League,1,RCB,6,nan,2017-08-26,2024,56,Colombia,nan,nan,Right,2,2,2,Medium/High,75,45,55,65,80,80,36,40,79,73,28,62,30,27,67,70,68,80,60,77,55,66,75,70,83,44,84,80,34,49,44,75,78,80,83,9,7,10,6,15,nan,60+2,60+2,60+2,58,59,59,59,58,60+2,60+2,60+2,60+2,65+2,65+2,65+2,60+2,71+2,75+2,75+2,75+2,71+2,73+2,79+2,79+2,79+2,73+2,17+2
247204,Emerson,RB,79,84,25000000,70000,22,1999-01-14,181,79,18,Tottenham Hotspur,English Premier League,1,RB,12,nan,2021-08-31,2026,54,Brazil,nan,nan,Right,3,3,1,High/Medium,84,62,71,74,74,77,77,57,70,77,44,74,73,47,65,77,82,85,74,75,67,77,79,82,74,62,80,72,73,65,48,65,70,78,79,11,13,9,10,13,nan,71+2,71+2,71+2,73,73,73,73,73,72+2,72+2,72+2,75+2,72+2,72+2,72+2,75+2,77+2,74+2,74+2,74+2,77+2,77+2,75+2,75+2,75+2,77+2,19+2
201417,M. Doherty,"RB, RWB",78,78,12500000,77000,29,1992-01-16,182,87,18,Tottenham Hotspur,English Premier League,1,SUB,2,nan,2020-08-30,2024,25,Republic of Ireland,1355,RB,Right,4,3,1,High/Medium,68,64,73,75,75,76,80,62,74,78,46,74,63,45,69,79,69,68,67,80,67,76,82,81,72,63,76,76,75,68,48,70,74,77,75,15,8,12,11,9,nan,72+2,72+2,72+2,73,73,73,73,73,73+2,73+2,73+2,74+2,74+2,74+2,74+2,74+2,77+1,76+2,76+2,76+2,77+1,76+2,76+2,76+2,76+2,76+2,18+2
222400,H. Winks,"CDM, CM",77,80,12500000,66000,25,1996-02-02,176,74,18,Tottenham Hotspur,English Premier League,1,SUB,8,nan,2014-07-27,2024,14,England,nan,nan,Right,3,3,1,Medium/High,60,58,76,80,71,68,65,55,50,83,50,78,73,68,79,80,68,53,83,77,82,63,52,76,61,60,78,75,62,76,51,83,73,76,67,8,11,14,13,10,nan,64+2,64+2,64+2,71,70,70,70,71,74+2,74+2,74+2,72+2,76+2,76+2,76+2,72+2,73+2,76+2,76+2,76+2,73+2,71+2,70+2,70+2,70+2,71+2,18+2
246785,Bryan Gil,"LM, RM, CAM",76,86,16500000,52000,20,2001-02-11,175,65,18,Tottenham Hotspur,English Premier League,1,SUB,11,nan,2021-07-26,2026,45,Spain,nan,nan,Left,3,3,1,High/Medium,78,67,72,81,26,35,77,73,34,74,62,82,68,72,69,78,79,77,89,76,81,64,51,46,30,60,32,21,79,69,47,82,25,29,22,13,10,14,6,6,nan,68+2,68+2,68+2,77,75,75,75,77,75+2,75+2,75+2,75+2,67+2,67+2,67+2,75+2,54+2,48+2,48+2,48+2,54+2,49+2,36+2,36+2,36+2,49+2,16+2
235883,R. Sessegnon,"LWB, LM, LB",75,84,12000000,44000,21,2000-05-18,178,71,18,Tottenham Hotspur,English Premier League,1,SUB,19,nan,2019-08-08,2025,14,England,nan,nan,Left,3,4,1,High/Medium,82,65,70,76,68,66,75,68,55,75,55,74,71,31,62,78,85,80,79,74,84,67,66,76,60,55,67,70,76,72,61,76,69,70,63,6,11,7,8,7,nan,70+2,70+2,70+2,75,73,73,73,75,74+2,74+2,74+2,75+2,72+2,72+2,72+2,75+2,73+2,70+2,70+2,70+2,73+2,72+2,67+2,67+2,67+2,72+2,15+2
241042,O. Skipp,"CDM, CM",75,85,11500000,44000,20,2000-09-16,178,70,18,Tottenham Hotspur,English Premier League,1,CDM,29,nan,2018-08-29,2024,14,England,nan,nan,Right,3,2,1,Medium/High,62,46,67,67,71,70,52,41,51,77,35,64,48,42,75,74,67,58,58,73,74,55,61,78,64,45,76,72,52,67,54,66,74,73,72,8,12,9,7,5,nan,57+2,57+2,57+2,62,62,62,62,62,65+2,65+2,65+2,65+2,70+2,70+2,70+2,65+2,70+2,74+2,74+2,74+2,70+2,69+2,70+2,70+2,70+2,69+2,15+2
236600,J. Tanganga,"RB, CB, LB",74,84,9000000,49000,22,1999-03-31,180,73,18,Tottenham Hotspur,English Premier League,1,SUB,25,nan,2017-07-01,2025,14,England,nan,nan,Right,3,2,1,Medium/High,77,34,62,69,74,78,65,30,70,69,36,70,55,37,54,68,74,79,65,73,62,52,88,68,80,20,83,75,47,60,45,70,72,76,72,11,9,12,7,14,nan,57+2,57+2,57+2,61,59,59,59,61,61+2,61+2,61+2,64+2,63+2,63+2,63+2,64+2,71+2,71+2,71+2,71+2,71+2,72+2,75+2,75+2,75+2,72+2,17+2
229266,J. Rodon,CB,72,81,4900000,40000,23,1997-10-22,193,76,18,Tottenham Hotspur,English Premier League,1,RES,14,nan,2020-10-16,2025,50,Wales,1367,RCB,Right,4,2,1,Medium/Medium,58,29,49,57,74,72,34,23,67,70,34,53,25,32,60,62,54,62,47,73,55,43,66,67,77,24,65,80,23,31,40,61,72,74,71,10,13,7,11,8,nan,48+2,48+2,48+2,48,48,48,48,48,50+2,50+2,50+2,51+2,56+2,56+2,56+2,51+2,65+2,69+2,69+2,69+2,65+2,67+2,72+2,72+2,72+2,67+2,17+2
242908,J. Clarke,"RM, LM",67,80,2500000,18000,20,2000-11-23,181,74,18,Tottenham Hotspur,English Premier League,1,RES,47,nan,2019-07-02,2023,14,England,nan,nan,Right,4,3,1,Medium/Low,75,60,61,71,25,53,66,62,53,64,54,73,63,57,51,69,76,74,75,62,77,59,61,54,56,58,42,24,60,59,60,62,22,20,18,9,10,9,6,10,nan,63+2,63+2,63+2,67,65,65,65,67,65+2,65+2,65+2,66+2,58+2,58+2,58+2,66+2,49+2,44+2,44+2,44+2,49+2,45+2,38+2,38+2,38+2,45+2,15+2
261025,D. Scarlett,ST,63,86,1500000,3000,17,2004-03-24,179,73,18,Tottenham Hotspur,English Premier League,1,SUB,44,nan,2020-11-26,2023,14,England,nan,nan,Right,3,3,1,High/Medium,72,62,46,60,20,56,43,67,63,50,58,57,45,41,40,65,74,70,62,57,69,62,76,51,56,52,57,13,65,48,66,51,17,16,16,12,8,7,5,14,nan,63+2,63+2,63+2,59,61,61,61,59,58+2,58+2,58+2,57+2,49+2,49+2,49+2,57+2,40+2,38+2,38+2,38+2,40+2,39+2,36+2,36+2,36+2,39+2,15+2
245903,H. White,"CDM, LB, LM",62,80,975000,6000,19,2001-09-19,178,70,18,Tottenham Hotspur,English Premier League,1,RES,42,nan,2018-07-01,2024,14,England,nan,nan,Left,3,3,1,Medium/Medium,69,56,65,64,57,56,66,51,52,65,50,61,70,71,61,64,70,68,72,60,71,65,55,67,48,63,62,58,55,65,53,62,58,58,56,13,13,12,9,13,nan,58+2,58+2,58+2,62,61,61,61,62,62+2,62+2,62+2,63+2,62+2,62+2,62+2,63+2,62+2,61+2,61+2,61+2,62+2,61+2,57+2,57+2,57+2,61+2,17+2
245906,M. Fagan-Walcott,CB,61,80,800000,6000,19,2002-03-11,185,80,18,Tottenham Hotspur,English Premier League,1,RES,46,nan,2018-07-17,2022,14,England,nan,nan,Right,3,2,1,Medium/Medium,64,29,44,49,59,69,42,21,58,53,28,44,32,36,46,52,60,67,54,59,64,47,71,58,76,27,67,57,33,34,41,42,58,62,57,14,14,11,13,13,nan,45+2,45+2,45+2,45,44,44,44,45,45+2,45+2,45+2,47+2,47+2,47+2,47+2,47+2,55+2,56+2,56+2,56+2,55+2,57+2,61+2,61+2,61+2,57+2,18+2
261133,N. John,CAM,61,80,825000,4000,18,2003-03-06,180,70,18,Tottenham Hotspur,English Premier League,1,RES,43,nan,2021-01-25,2023,14,England,nan,nan,Right,4,2,1,Medium/Medium,62,56,58,66,39,51,48,54,47,61,57,67,61,55,58,65,64,60,62,57,68,64,54,42,55,52,50,26,55,61,61,68,44,39,44,7,8,6,8,6,nan,58+2,58+2,58+2,60,60,60,60,60,61+2,61+2,61+2,59+2,56+2,56+2,56+2,59+2,49+2,49+2,49+2,49+2,49+2,47+2,46+2,46+2,46+2,47+2,13+2
264189,M. Paskotsi,RB,60,80,650000,3000,18,2003-01-19,182,76,18,Tottenham Hotspur,English Premier League,1,RES,48,nan,2021-07-01,2023,208,Estonia,nan,nan,Right,2,3,1,High/Medium,67,36,50,57,58,59,59,37,50,51,28,61,40,39,47,52,64,69,56,56,61,37,61,57,58,29,63,55,50,45,46,40,58,61,62,15,6,13,12,14,nan,49+2,49+2,49+2,53,51,51,51,53,51+2,51+2,51+2,55+2,51+2,51+2,51+2,55+2,58+2,55+2,55+2,55+2,58+2,58+2,58+2,58+2,58+2,58+2,17+2
246349,D. Markanday,RM,58,76,525000,6000,19,2001-08-20,175,70,18,Tottenham Hotspur,English Premier League,1,RES,54,nan,2017-07-01,2022,14,England,nan,nan,Right,3,3,1,Medium/Medium,73,49,54,62,24,46,61,46,32,54,51,64,54,44,50,60,75,71,62,42,75,64,43,52,47,44,38,22,47,54,36,55,26,23,21,14,14,7,8,11,nan,52+2,52+2,52+2,57,55,55,55,57,55+2,55+2,55+2,57+2,50+2,50+2,50+2,57+2,45+2,40+2,40+2,40+2,45+2,41+2,33+2,33+2,33+2,41+2,15+2
248472,M. Lavinier,"RB, CB",58,74,525000,7000,20,2000-12-16,180,70,18,Tottenham Hotspur,English Premier League,1,RES,55,nan,2020-10-03,2022,14,England,nan,nan,Right,4,2,1,Medium/Medium,59,39,45,51,56,60,55,32,51,50,41,49,38,36,34,51,61,58,58,55,65,46,61,58,60,43,62,54,49,40,38,43,55,59,61,10,10,7,13,7,nan,48+2,48+2,48+2,50,48,48,48,50,48+2,48+2,48+2,50+2,48+2,48+2,48+2,50+2,56+2,53+2,53+2,53+2,56+2,56+2,57+2,57+2,57+2,56+2,15+2
243848,B. Lyons-Foster,CB,57,74,400000,7000,20,2000-12-01,185,74,18,Tottenham Hotspur,English Premier League,1,RES,58,nan,2018-07-01,2022,14,England,nan,nan,Right,3,2,1,Medium/High,57,28,40,40,57,61,36,21,59,50,30,32,33,28,30,43,60,55,48,48,63,42,63,55,65,23,57,58,30,39,47,49,54,60,55,6,10,9,8,6,nan,40+2,40+2,40+2,39,39,39,39,39,39+2,39+2,39+2,41+2,42+2,42+2,42+2,41+2,51+2,51+2,51+2,51+2,51+2,53+2,57+2,57+2,57+2,53+2,12+2
264180,A. Devine,"CM, CDM",57,82,500000,1000,16,2004-08-01,180,70,18,Tottenham Hotspur,English Premier League,1,RES,45,nan,2021-01-10,2024,14,England,nan,nan,Right,3,2,1,Medium/Medium,64,46,56,59,51,53,42,37,57,67,42,60,47,41,62,58,60,68,56,57,68,66,60,57,48,42,61,46,63,50,52,50,45,54,60,8,7,13,12,13,nan,55+2,55+2,55+2,56,57,57,57,56,57+2,57+2,57+2,57+2,57+2,57+2,57+2,57+2,55+2,56+2,56+2,56+2,55+2,55+2,54+2,54+2,54+2,55+2,15+2
