sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
233064,M. Mount,"CAM, CM, RW",83,89,58500000,120000,22,1999-01-10,178,70,5,Chelsea,English Premier League,1,RW,19,nan,2016-01-10,2024,14,England,1318,LCM,Right,4,3,3,High/High,74,79,84,83,55,65,82,79,59,86,75,82,81,83,83,85,77,71,80,84,76,81,54,86,54,82,68,59,81,83,60,84,54,57,41,11,12,13,8,12,nan,77+3,77+3,77+3,82,81,81,81,82,83+3,83+3,83+3,82+3,81+3,81+3,81+3,82+3,71+3,71+3,71+3,71+3,71+3,68+3,60+3,60+3,60+3,68+3,19+3
234642,É. Mendy,GK,83,85,30000000,105000,29,1992-03-01,197,86,5,Chelsea,English Premier League,1,GK,16,nan,2020-09-24,2025,136,Senegal,nan,nan,Right,2,1,2,Medium/Medium,nan,nan,nan,nan,nan,nan,10,5,10,39,9,13,13,14,46,31,36,33,48,80,27,59,39,35,72,9,22,13,6,44,13,57,10,11,13,83,82,78,81,84,35,28+2,28+2,28+2,26,29,29,29,26,31+2,31+2,31+2,29+2,34+2,34+2,34+2,29+2,26+2,31+2,31+2,31+2,26+2,25+2,25+2,25+2,25+2,25+2,82+2
208421,Saúl,"CM, LM",82,85,39500000,68000,26,1994-11-21,184,75,5,Chelsea,English Premier League,1,SUB,17,Atlético de Madrid,nan,2022,45,Spain,nan,nan,Left,4,3,3,Medium/Medium,71,78,78,79,78,79,69,76,83,84,76,80,73,60,82,82,69,72,73,80,68,82,80,86,77,80,76,79,80,81,68,81,77,78,77,7,13,12,10,9,nan,79+3,79+3,79+3,78,80,80,80,78,80+3,80+3,80+3,79+3,81+3,81+3,81+3,79+3,78+3,80+3,80+3,80+3,78+3,78+3,79+3,79+3,79+3,78+3,18+3
227796,C. Pulisic,"LW, RW, LM",82,88,49000000,120000,22,1998-09-18,177,69,5,Chelsea,English Premier League,1,LW,10,nan,2019-01-02,2024,95,United States,1387,LW,Right,4,4,3,Medium/Medium,89,70,73,86,37,59,74,73,50,77,70,88,69,58,59,85,91,87,87,78,88,77,79,76,54,57,45,33,79,80,61,80,38,32,47,8,12,13,16,14,nan,75+3,75+3,75+3,81,80,80,80,81,79+3,79+3,79+3,80+3,72+3,72+3,72+3,80+3,64+3,57+3,57+3,57+3,64+3,60+3,49+3,49+3,49+3,60+3,20+3
229984,B. Chilwell,"LWB, LB",82,86,40500000,100000,24,1996-12-21,178,77,5,Chelsea,English Premier League,1,SUB,21,nan,2020-08-26,2025,14,England,nan,nan,Left,3,3,2,High/High,76,53,77,78,78,75,82,49,68,79,42,78,71,67,73,81,77,75,70,80,72,72,86,88,69,42,73,78,74,73,52,74,78,79,82,10,7,14,7,10,nan,69+2,69+2,69+2,74,72,72,72,74,73+2,73+2,73+2,77+2,76+2,76+2,76+2,77+2,80+2,78+2,78+2,78+2,80+2,80+2,77+2,77+2,77+2,80+2,17+2
238074,R. James,"RWB, RB",81,86,37000000,76000,21,1999-12-08,178,87,5,Chelsea,English Premier League,1,RCB,24,nan,2017-03-03,2025,14,England,nan,nan,Right,3,3,2,High/Medium,80,58,77,77,76,80,86,48,69,79,46,77,82,76,71,80,78,81,72,75,85,75,73,79,83,66,74,75,66,70,50,72,77,80,74,8,12,7,13,11,nan,69+2,69+2,69+2,74,72,72,72,74,73+2,73+2,73+2,75+2,74+2,74+2,74+2,75+2,79+2,77+2,77+2,77+2,79+2,78+2,77+2,77+2,77+2,78+2,18+2
213661,A. Christensen,CB,80,85,28000000,95000,25,1996-04-10,187,81,5,Chelsea,English Premier League,1,CB,4,nan,2013-04-10,2022,13,Denmark,1331,RCB,Right,3,2,2,Low/Medium,65,31,65,68,83,72,49,36,79,79,25,66,41,39,71,73,60,69,61,79,60,31,75,68,73,20,73,82,32,62,36,76,83,84,82,10,12,8,6,8,nan,54+2,54+2,54+2,59,58,58,58,59,62+2,62+2,62+2,63+2,68+2,68+2,68+2,63+2,73+2,77+2,77+2,77+2,73+2,75+2,80+2,80+2,80+2,75+2,17+2
192638,Marcos Alonso,"LWB, LB",79,79,15000000,95000,30,1990-12-28,188,85,5,Chelsea,English Premier League,1,LWB,3,nan,2016-08-31,2023,45,Spain,nan,nan,Left,3,3,2,High/Low,58,74,78,77,75,77,83,70,83,82,76,78,85,86,71,83,61,55,64,80,55,84,73,82,76,75,75,72,77,67,63,75,68,80,77,9,7,13,9,12,nan,76+2,76+2,76+2,75,76,76,76,75,75+2,75+2,75+2,76+2,77+2,77+2,77+2,76+2,77+2,77+2,77+2,77+2,77+2,76+2,76+2,76+2,76+2,76+2,17+2
206585,Kepa,GK,79,83,19000000,76000,26,1994-10-03,186,88,5,Chelsea,English Premier League,1,SUB,1,nan,2018-08-08,2025,45,Spain,nan,nan,Right,4,1,2,Medium/Medium,nan,nan,nan,nan,nan,nan,25,11,18,51,18,10,25,19,52,33,34,33,41,68,39,64,71,37,51,14,18,21,15,57,24,63,19,18,16,78,77,85,76,81,34,30+2,30+2,30+2,30,32,32,32,30,36+2,36+2,36+2,33+2,39+2,39+2,39+2,33+2,31+2,35+2,35+2,35+2,31+2,30+2,28+2,28+2,28+2,30+2,77+2
199189,R. Barkley,"CAM, CM",78,79,16000000,95000,27,1993-12-05,189,76,5,Chelsea,English Premier League,1,RES,18,nan,2018-01-05,2023,14,England,nan,nan,Right,5,4,2,Low/Low,69,73,77,78,57,72,67,68,65,82,62,81,69,73,80,82,68,69,65,76,61,81,64,65,76,80,74,54,75,78,65,80,54,60,51,9,14,12,6,10,nan,74+2,74+2,74+2,75,77,77,77,75,78+1,78+1,78+1,76+2,76+2,76+2,76+2,76+2,66+2,69+2,69+2,69+2,66+2,64+2,64+2,64+2,64+2,64+2,17+2
240740,C. Hudson-Odoi,"RW, LW",77,87,23000000,72000,20,2000-11-07,178,79,5,Chelsea,English Premier League,1,SUB,20,nan,2017-07-05,2024,14,England,nan,nan,Right,3,4,2,High/Medium,82,67,74,81,40,59,75,70,53,77,59,83,73,71,69,80,87,78,85,70,78,67,64,66,58,65,50,32,70,73,55,69,43,39,38,14,13,11,15,5,nan,70+2,70+2,70+2,77,75,75,75,77,76+2,76+2,76+2,76+2,70+2,70+2,70+2,76+2,61+2,57+2,57+2,57+2,61+2,57+2,49+2,49+2,49+2,57+2,18+2
213666,R. Loftus-Cheek,"RM, CAM",75,78,7500000,74000,25,1996-01-23,191,88,5,Chelsea,English Premier League,1,SUB,12,nan,2013-06-03,2024,14,England,nan,nan,Right,3,4,1,Medium/Low,65,67,73,77,59,75,66,66,58,79,54,80,60,57,76,79,62,68,67,68,65,76,59,68,81,68,73,59,80,75,45,77,54,64,59,11,7,12,15,13,nan,72+2,72+2,72+2,73,74,74,74,73,75+2,75+2,75+2,74+2,74+2,74+2,74+2,74+2,67+2,69+2,69+2,69+2,67+2,65+2,65+2,65+2,65+2,65+2,18+2
235454,M. Sarr,"CB, LB",74,78,5500000,56000,22,1999-01-23,182,75,5,Chelsea,English Premier League,1,SUB,31,nan,2020-08-27,2025,18,France,nan,nan,Left,2,2,1,Low/High,68,52,68,66,75,75,68,53,74,74,37,62,60,59,68,66,64,71,72,72,69,68,77,72,79,40,68,74,59,63,44,75,75,75,74,6,9,14,12,8,nan,64+2,64+2,64+2,64,63,63,63,64,64+2,64+2,64+2,66+2,67+2,67+2,67+2,66+2,71+2,72+2,72+2,72+2,71+2,72+2,74+2,74+2,74+2,72+2,16+2
230918,T. Chalobah,"CB, CDM, CM",73,80,5500000,43000,21,1999-07-05,191,84,5,Chelsea,English Premier League,1,SUB,14,nan,2016-06-29,2023,14,England,nan,nan,Right,3,3,1,Low/High,65,43,63,68,72,77,53,41,69,73,34,69,48,43,68,72,62,68,56,71,59,50,61,72,82,41,73,73,47,62,42,63,69,74,74,5,5,9,9,7,nan,59+2,59+2,59+2,61,61,61,61,61,63+2,63+2,63+2,64+2,67+2,67+2,67+2,64+2,69+2,72+2,72+2,72+2,69+2,70+2,73+2,73+2,73+2,70+2,14+2
204233,C. Musonda,"RM, LM",72,75,3200000,51000,24,1996-10-15,173,66,5,Chelsea,English Premier League,1,RES,34,nan,2013-10-24,2022,7,Belgium,nan,nan,Right,5,4,1,Medium/Medium,78,63,69,79,24,37,72,63,39,72,52,80,69,58,67,78,83,74,88,62,81,70,31,45,35,61,32,21,67,67,55,66,24,20,22,6,6,7,8,9,nan,65+2,65+2,65+2,73,71,71,71,73,72+2,72+2,72+2,71+2,64+2,64+2,64+2,71+2,51+2,46+2,46+2,46+2,51+2,46+2,34+2,34+2,34+2,46+2,13+2
204246,M. Bettinelli,GK,71,73,1600000,40000,29,1992-05-24,194,82,5,Chelsea,English Premier League,1,RES,13,nan,2021-07-28,2023,14,England,nan,nan,Right,3,1,1,Medium/Medium,nan,nan,nan,nan,nan,nan,12,14,11,34,12,15,12,19,38,28,34,24,39,60,40,55,60,22,40,14,33,15,6,38,18,52,16,18,17,71,68,73,73,73,30,25+2,25+2,25+2,24,27,27,27,24,28+2,28+2,28+2,26+2,30+2,30+2,30+2,26+2,24+2,28+2,28+2,28+2,24+2,23+2,24+2,24+2,24+2,23+2,70+2
211504,L. Baker,"CDM, CAM, CM",70,74,2000000,41000,26,1995-04-25,182,72,5,Chelsea,English Premier League,1,RES,52,nan,2012-07-01,2022,14,England,nan,nan,Right,5,3,1,Medium/Medium,67,67,71,71,64,70,70,62,58,72,71,70,74,73,71,73,67,67,72,68,71,76,62,76,68,69,69,65,63,70,74,69,66,66,59,8,15,12,8,6,nan,67+2,67+2,67+2,69,68,68,68,69,69+2,69+2,69+2,69+2,70+2,70+2,70+2,69+2,68+2,69+2,69+2,69+2,68+2,67+2,65+2,65+2,65+2,67+2,16+2
238189,T. Uwakwe,LWB,63,75,1100000,11000,21,1999-11-19,183,64,5,Chelsea,English Premier League,1,RES,53,nan,2016-11-21,2022,14,England,nan,nan,Left,3,3,1,Medium/Medium,74,52,55,57,57,62,58,51,51,56,45,57,57,55,52,55,74,74,63,58,60,55,61,74,60,54,51,57,54,53,47,53,57,59,57,10,9,14,13,10,nan,56+2,56+2,56+2,58,57,57,57,58,56+2,56+2,56+2,59+2,56+2,56+2,56+2,59+2,61+2,57+2,57+2,57+2,61+2,60+2,57+2,57+2,57+2,60+2,16+2
241160,G. McEachran,"CM, CDM",60,74,600000,10000,20,2000-08-30,172,65,5,Chelsea,English Premier League,1,RES,41,nan,2017-08-30,2022,14,England,nan,nan,Left,3,3,1,Medium/Medium,61,45,63,64,49,44,57,41,41,67,46,61,60,56,62,64,69,54,75,54,73,47,47,54,36,49,49,45,54,64,50,63,42,58,54,8,14,7,10,5,nan,51+2,51+2,51+2,59,57,57,57,59,60+2,60+2,60+2,59+2,60+2,60+2,60+2,59+2,56+2,55+2,55+2,55+2,56+2,55+2,49+2,49+2,49+2,55+2,14+2
242436,J. Russell,CM,59,70,500000,10000,20,2000-10-09,188,81,5,Chelsea,English Premier League,1,RES,47,nan,2017-10-09,2022,14,England,nan,nan,Right,3,2,1,Medium/Medium,65,52,57,59,55,63,48,53,54,64,44,60,49,44,60,61,63,67,57,59,51,54,54,63,64,48,61,52,55,59,46,54,53,58,61,8,10,10,10,15,nan,57+2,57+2,57+2,58,59,59,59,58,59+2,59+2,59+2,59+2,59+2,59+2,59+2,59+2,58+2,59+2,59+2,59+2,58+2,58+2,58+2,58+2,58+2,58+2,16+2
257239,J. Brooking,"CB, RB",59,79,575000,3000,18,2002-09-01,185,70,5,Chelsea,English Premier League,1,RES,44,nan,2020-07-02,2022,14,England,nan,nan,Right,3,2,1,Medium/Medium,59,29,36,41,62,55,35,21,62,41,31,37,28,35,33,40,61,58,43,49,61,47,74,58,50,25,57,59,27,32,47,47,55,68,70,8,12,8,13,9,nan,40+2,40+2,40+2,38,38,38,38,38,37+2,37+2,37+2,40+2,40+2,40+2,40+2,40+2,53+2,51+2,51+2,51+2,53+2,56+2,59+2,59+2,59+2,56+2,15+2
253483,S. McClelland,CB,55,73,300000,6000,19,2002-01-04,190,78,5,Chelsea,English Premier League,1,RES,45,nan,2019-07-01,2022,35,Northern Ireland,nan,nan,Right,2,2,1,Low/Medium,51,32,36,38,56,60,33,26,56,42,34,35,31,29,37,38,49,53,40,45,52,48,62,52,66,28,53,56,25,33,33,45,54,57,57,10,9,5,12,10,nan,40+2,40+2,40+2,37,37,37,37,37,36+2,36+2,36+2,38+2,40+2,40+2,40+2,38+2,48+2,49+2,49+2,49+2,48+2,50+2,55+2,55+2,55+2,50+2,14+2
261375,L. Bergström,GK,54,74,275000,1000,18,2002-09-05,200,84,5,Chelsea,English Premier League,1,RES,36,nan,2021-03-12,2024,17,Finland,nan,nan,Right,2,1,1,Medium/Medium,nan,nan,nan,nan,nan,nan,11,9,14,27,7,8,12,11,28,14,17,33,35,42,29,42,39,24,65,6,24,9,7,29,17,27,6,12,11,57,55,56,50,56,23,21+2,21+2,21+2,17,19,19,19,17,20+2,20+2,20+2,19+2,21+2,21+2,21+2,19+2,18+2,21+2,21+2,21+2,18+2,17+2,21+2,21+2,21+2,17+2,53+2
