sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
210697,C. Nørgaard,"CDM, CM, CB",73,75,3300000,33000,27,1994-03-10,187,77,1925,Brentford,English Premier League,1,CM,6,nan,2019-06-11,2024,13,Denmark,1331,SUB,Right,3,3,1,Medium/Medium,62,57,68,69,73,74,64,55,69,73,51,67,64,64,72,72,61,62,65,70,69,63,68,76,74,57,72,74,62,64,60,72,76,72,69,11,9,13,14,11,nan,64+2,64+2,64+2,65,65,65,65,65,66+2,66+2,66+2,67+2,69+2,69+2,69+2,67+2,70+2,72+2,72+2,72+2,70+2,70+2,72+2,72+2,72+2,70+2,18+2
231445,J. Dasilva,"CM, CAM, CDM",73,82,7000000,31000,22,1998-10-23,184,75,1925,Brentford,English Premier League,1,RES,10,nan,2018-08-20,2024,14,England,nan,nan,Left,3,3,1,High/Medium,74,70,73,74,62,75,68,67,50,77,57,75,71,39,75,75,73,74,72,71,71,78,48,75,79,78,70,60,68,76,55,75,66,64,62,11,13,8,10,14,nan,70+2,70+2,70+2,73,73,73,73,73,74+2,74+2,74+2,73+2,73+2,73+2,73+2,73+2,69+2,70+2,70+2,70+2,69+2,67+2,65+2,65+2,65+2,67+2,18+2
235167,V. Janelt,"CDM, CM",73,80,5500000,28000,23,1998-05-10,184,79,1925,Brentford,English Premier League,1,LCM,27,nan,2020-10-03,2024,21,Germany,nan,nan,Left,3,3,1,Medium/High,66,62,66,68,70,75,57,57,55,71,60,67,48,49,73,69,65,67,64,71,68,70,71,79,74,68,75,74,63,68,52,69,71,72,68,6,8,6,6,14,nan,65+2,65+2,65+2,66,66,66,66,66,67+2,67+2,67+2,67+2,70+2,70+2,70+2,67+2,69+2,72+2,72+2,72+2,69+2,69+2,70+2,70+2,70+2,69+2,15+2
236515,Álvaro,GK,73,82,6000000,7000,23,1998-04-13,186,75,1925,Brentford,English Premier League,1,SUB,40,SD Huesca,nan,2022,45,Spain,nan,nan,Left,2,1,1,Medium/Medium,nan,nan,nan,nan,nan,nan,9,8,9,29,6,14,14,13,26,30,44,51,70,65,48,50,65,37,59,5,22,14,5,41,14,52,10,11,11,77,68,67,72,75,47,26+2,26+2,26+2,27,27,27,27,27,29+2,29+2,29+2,28+2,28+2,28+2,28+2,28+2,25+2,26+2,26+2,26+2,25+2,24+2,23+2,23+2,23+2,24+2,72+2
183491,Zanka,CB,72,72,1600000,29000,31,1990-04-23,191,85,1925,Brentford,English Premier League,1,SUB,22,nan,2021-09-09,2022,13,Denmark,nan,nan,Right,2,2,1,Medium/Medium,52,39,57,54,72,79,47,34,71,65,40,46,35,26,62,60,53,52,60,67,59,62,72,67,83,30,84,70,43,62,27,67,71,75,70,16,9,9,14,13,nan,53+2,53+2,53+2,51,53,53,53,51,54+2,54+2,54+2,54+2,60+2,60+2,60+2,54+2,63+2,69+2,69+2,69+2,63+2,65+2,72,72,72,65+2,19+2
224013,Sergi Canós,"LW, LWB, RWB",72,76,3400000,30000,24,1997-02-02,175,66,1925,Brentford,English Premier League,1,RWB,7,nan,2017-01-31,2023,45,Spain,nan,nan,Right,3,3,1,High/High,71,69,67,74,54,68,72,70,51,68,58,76,59,56,59,72,74,69,78,69,84,71,62,65,68,69,75,52,71,72,53,62,52,58,50,7,8,15,15,15,nan,69+2,69+2,69+2,72,71,71,71,72,71+2,71+2,71+2,71+2,67+2,67+2,67+2,71+2,63+2,62+2,62+2,62+2,63+2,61+2,59+2,59+2,59+2,61+2,18+2
216483,T. Fosu,"LW, RW, CAM",71,73,2400000,29000,25,1995-11-05,172,67,1925,Brentford,English Premier League,1,SUB,24,nan,2020-01-31,2023,117,Ghana,nan,nan,Right,3,4,1,Medium/Medium,85,64,64,73,38,62,67,67,39,66,44,72,54,47,63,71,87,83,84,65,77,62,52,70,65,64,45,40,65,64,57,66,55,26,22,11,13,9,12,7,nan,65+2,65+2,65+2,71,68,68,68,71,69+2,69+2,69+2,70+2,63+2,63+2,63+2,70+2,57+2,54+2,54+2,54+2,57+2,53+2,46+2,46+2,46+2,53+2,17+2
209840,J. Jeanvier,CB,70,70,1400000,23000,28,1993-03-31,185,84,1925,Brentford,English Premier League,1,RES,23,nan,2018-07-30,2022,118,Guinea,nan,nan,Right,3,2,1,Medium/Medium,68,35,49,54,69,73,39,30,70,62,30,45,44,39,52,58,64,72,66,69,64,46,72,64,77,31,75,69,45,37,42,59,63,73,71,16,8,15,9,9,nan,52+2,52+2,52+2,51,51,51,51,51,51+2,51+2,51+2,52+2,54+2,54+2,54+2,52+2,62+2,64+2,64+2,64+2,62+2,65+2,70,70,70,65+2,17+2
231949,S. Ghoddos,"CAM, CM, LW",70,70,1700000,24000,27,1993-09-06,177,79,1925,Brentford,English Premier League,1,SUB,14,nan,2021-01-15,2023,161,Iran,nan,nan,Right,3,4,1,Medium/Low,60,72,69,71,49,65,67,70,64,72,68,69,65,78,64,73,61,60,68,68,78,78,58,62,67,73,63,46,68,70,62,69,51,46,44,10,11,6,13,9,nan,69+1,69+1,69+1,69,70,70,70,69,70,70,70,68+2,67+2,67+2,67+2,68+2,59+2,60+2,60+2,60+2,59+2,57+2,56+2,56+2,56+2,57+2,17+2
234472,M. Sørensen,"CB, LB",68,77,2500000,14000,22,1999-01-07,193,92,1925,Brentford,English Premier League,1,SUB,29,nan,2017-08-01,2023,13,Denmark,nan,nan,Left,3,2,1,Low/Medium,56,34,53,59,69,72,54,43,66,62,29,55,31,25,63,62,54,58,51,73,64,20,69,70,74,26,68,73,41,39,32,68,74,66,62,6,13,12,14,11,nan,51+2,51+2,51+2,53,51,51,51,53,53+2,53+2,53+2,56+2,58+2,58+2,58+2,56+2,64+2,66+2,66+2,66+2,64+2,65+2,68+2,68+2,68+2,65+2,18+2
241523,M. Forss,"ST, LW",68,78,2700000,17000,22,1999-06-18,182,76,1925,Brentford,English Premier League,1,SUB,9,nan,2017-06-22,2023,17,Finland,1334,SUB,Right,3,2,1,High/High,74,69,44,64,39,68,32,72,62,54,64,64,38,28,35,63,74,74,60,68,72,73,66,64,69,59,72,34,72,52,70,65,23,48,50,14,11,7,10,9,nan,68+2,68+2,68+2,62,65,65,65,62,61+2,61+2,61+2,60+2,55+2,55+2,55+2,60+2,51+2,49+2,49+2,49+2,51+2,51+2,51+2,51+2,51+2,51+2,17+2
228997,C. Goode,CB,67,72,1300000,13000,25,1995-08-03,196,75,1925,Brentford,English Premier League,1,SUB,4,nan,2020-08-19,2024,14,England,nan,nan,Right,2,2,1,Medium/Medium,53,32,48,55,66,77,35,30,67,57,30,54,39,29,55,55,53,53,59,60,52,41,74,73,82,27,69,66,38,48,39,60,67,66,66,11,9,8,7,9,nan,48+2,48+2,48+2,48,48,48,48,48,50+2,50+2,50+2,51+2,54+2,54+2,54+2,51+2,59+2,63+2,63+2,63+2,59+2,60+2,67+2,67+2,67+2,60+2,15+2
238157,M. Roerslev,"RWB, RB",67,77,2200000,12000,22,1999-06-24,184,67,1925,Brentford,English Premier League,1,SUB,30,nan,2019-08-07,2024,13,Denmark,nan,nan,Right,3,3,1,Medium/Medium,75,39,59,64,60,65,73,32,43,62,37,63,53,35,51,61,72,77,70,63,71,51,73,69,64,40,60,60,60,54,35,64,63,63,57,13,12,14,8,12,nan,53+2,53+2,53+2,60,57,57,57,60,58+2,58+2,58+2,62+2,58+2,58+2,58+2,62+2,65+2,61+2,61+2,61+2,65+2,64+2,60+2,60+2,60+2,64+2,17+2
240697,S. Baptiste,"CM, CDM, CAM",66,75,1900000,11000,23,1998-04-08,175,67,1925,Brentford,English Premier League,1,SUB,26,nan,2020-01-31,2024,77,Grenada,nan,nan,Right,4,3,1,Medium/Medium,65,52,62,70,64,65,53,54,61,70,38,71,51,41,64,70,68,63,70,67,67,53,63,62,68,51,61,65,59,65,41,62,63,65,61,5,13,10,15,14,nan,61+2,61+2,61+2,64,64,64,64,64,66+2,66+2,66+2,65+2,66+2,66+2,66+2,65+2,64+2,66+2,66+2,66+2,64+2,64+2,64+2,64+2,64+2,64+2,18+2
203249,J. Valencia,"LM, CAM, ST",65,65,775000,11000,26,1994-11-16,165,64,1925,Brentford,English Premier League,1,SUB,16,nan,2019-07-31,2023,57,Ecuador,nan,nan,Right,3,3,1,High/Low,80,61,60,66,42,53,61,64,42,63,40,63,61,47,56,62,79,81,85,62,83,64,77,58,47,58,54,46,63,61,48,57,39,44,39,14,13,9,15,13,nan,61+2,61+2,61+2,65,64,64,64,65,64+1,64+1,64+1,64+1,59+2,59+2,59+2,64+1,56+2,53+2,53+2,53+2,56+2,54+2,48+2,48+2,48+2,54+2,19+2
263582,M. Peart-Harris,"CAM, CM",65,80,1700000,4000,18,2002-09-18,187,70,1925,Brentford,English Premier League,1,RES,25,nan,2021-07-23,2025,14,England,nan,nan,Right,3,2,1,Medium/Low,72,64,64,64,41,59,63,68,52,63,47,64,54,60,60,65,74,70,64,54,69,61,65,60,64,62,46,31,60,72,62,67,43,41,39,6,7,12,13,13,nan,62+2,62+2,62+2,65,64,64,64,65,65+2,65+2,65+2,64+2,60+2,60+2,60+2,64+2,53+2,52+2,52+2,52+2,53+2,52+2,48+2,48+2,48+2,52+2,15+2
246402,M. Bidstrup,"CDM, CM",64,76,1300000,7000,20,2001-02-25,178,74,1925,Brentford,English Premier League,1,RES,28,nan,2020-08-01,2023,13,Denmark,nan,nan,Right,3,3,1,Medium/Medium,63,52,64,66,61,63,63,52,58,69,52,62,54,42,64,67,66,60,69,60,88,55,49,65,63,50,62,58,52,63,42,64,61,64,58,11,14,11,6,13,nan,58+2,58+2,58+2,61,60,60,60,61,62+2,62+2,62+2,62+2,63+2,63+2,63+2,62+2,63+2,63+2,63+2,63+2,63+2,62+2,61+2,61+2,61+2,62+2,16+2
244196,D. Thompson,"LB, LWB",63,76,1100000,6000,20,2000-07-26,183,75,1925,Brentford,English Premier League,1,RES,2,nan,2019-08-08,2022,14,England,nan,nan,Left,2,2,1,High/Medium,79,39,52,57,58,60,56,35,50,55,32,53,40,36,52,59,78,79,67,58,61,46,58,69,63,39,44,60,48,51,45,52,53,63,60,12,13,6,7,9,nan,51+2,51+2,51+2,55,53,53,53,55,54+2,54+2,54+2,57+2,55+2,55+2,55+2,57+2,61+2,57+2,57+2,57+2,61+2,61+2,58+2,58+2,58+2,61+2,15+2
245076,L. Racic,CB,62,71,825000,6000,22,1999-05-08,187,74,1925,Brentford,English Premier League,1,RES,32,nan,2018-07-05,2023,13,Denmark,nan,nan,Right,3,2,1,Medium/Medium,59,26,39,51,62,65,28,22,63,55,21,47,23,19,42,54,62,57,54,57,62,44,72,52,73,18,58,60,21,28,36,54,61,63,61,10,10,8,7,10,nan,43+2,43+2,43+2,42,42,42,42,42,43+2,43+2,43+2,44+2,46+2,46+2,46+2,44+2,54+2,56+2,56+2,56+2,54+2,56+2,62+2,62+2,62+2,56+2,14+2
245286,J. Žambůrek,"CAM, CM, LW",62,76,950000,6000,20,2001-02-13,175,61,1925,Brentford,English Premier League,1,RES,31,nan,2018-08-09,2023,12,Czech Republic,nan,nan,Right,3,2,1,High/Medium,62,46,60,65,41,51,44,48,25,68,29,63,46,45,63,63,66,59,76,58,78,50,50,58,44,38,60,40,59,66,53,61,35,53,40,6,9,11,13,7,nan,52+2,52+2,52+2,59,59,59,59,59,62+2,62+2,62+2,60+2,60+2,60+2,60+2,60+2,52+2,54+2,54+2,54+2,52+2,50+2,46+2,46+2,46+2,50+2,14+2
259766,F. Stevens,"RB, CDM, CB",59,77,550000,2000,18,2003-04-10,173,73,1925,Brentford,English Premier League,1,RES,36,nan,2020-07-28,2022,50,Wales,nan,nan,Right,3,2,1,High/High,63,44,53,58,56,62,60,43,44,56,31,56,35,38,55,56,65,62,65,56,74,50,65,65,61,42,60,57,51,49,33,55,59,57,52,10,11,6,11,14,nan,51+2,51+2,51+2,55,53,53,53,55,54+2,54+2,54+2,56+2,54+2,54+2,54+2,56+2,58+2,57+2,57+2,57+2,58+2,57+2,56+2,56+2,56+2,57+2,16+2
260157,M. Haygarth,"RW, CAM, ST",59,75,575000,5000,19,2002-01-21,176,64,1925,Brentford,English Premier League,1,RES,37,nan,2021-01-04,2022,14,England,nan,nan,Left,4,3,1,Medium/Medium,72,53,52,63,28,46,48,56,37,54,47,62,57,52,41,61,73,71,78,52,80,51,45,44,49,51,43,25,53,60,52,53,31,27,23,12,6,8,10,12,nan,54+2,54+2,54+2,59,58,58,58,59,58+2,58+2,58+2,57+2,51+2,51+2,51+2,57+2,44+2,41+2,41+2,41+2,44+2,42+2,37+2,37+2,37+2,42+2,15+2
243279,L. Gordon,"LB, LM, LWB",58,68,425000,5000,20,2001-02-12,170,64,1925,Brentford,English Premier League,1,RES,39,nan,2020-09-04,2022,42,Scotland,nan,nan,Left,2,2,1,High/Medium,78,41,48,56,51,52,58,40,46,49,38,54,42,39,42,53,77,79,70,48,81,43,62,66,41,39,57,48,48,45,47,45,49,55,54,9,14,8,12,8,nan,49+2,49+2,49+2,54,51,51,51,54,51+2,51+2,51+2,54+2,49+2,49+2,49+2,54+2,56+2,50+2,50+2,50+2,56+2,56+2,51+2,51+2,51+2,56+2,15+2
